com.samsung.shealth.activity.day_summary,6233003,3
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
10843,9309584,80,4825697,2023-10-06 20:51:50.137,2023-10-06 20:38:26.892,-1,1991073,192,17577.688,1042.2645,68f1b4f0-b225-404b-819f-0d1bfd68f945.extra_data.json,yfgkJHa6g4,30000,com.sec.android.app.shealth,4453887,32100000,68f1b4f0-b225-404b-819f-0d1bfd68f945,1694304000000,
9766,7971927,70,2262000,2022-05-24 02:43:04.600,2022-05-23 03:00:02.703,-1,2262000,188,7189.9116,647.5565,cfe4b0d1-9470-45c1-80ba-678fda385646.extra_data.json,yfgkJHa6g4,295356,com.sec.android.app.shealth,5414571,21960000,cfe4b0d1-9470-45c1-80ba-678fda385646,1653264000000,
12533,10291762,70,4501000,2022-11-30 10:42:45.194,2022-11-24 03:00:06.085,-1,2087000,242,15533.562,780.2243,09fbe152-eb4b-42ca-b9c8-f6b3122a8c73.extra_data.json,yfgkJHa6g4,35714,com.sec.android.app.shealth,5755048,12000000,09fbe152-eb4b-42ca-b9c8-f6b3122a8c73,1669248000000,
5327,5297099,80,1928916,2023-02-27 03:06:28.450,2023-02-26 03:00:04.021,-1,1928916,110,7292.7266,413.8598,51c6d61d-c30b-4024-8c69-c4e9b02d0ea0.extra_data.json,yfgkJHa6g4,1600,com.sec.android.app.shealth,3366583,34500000,51c6d61d-c30b-4024-8c69-c4e9b02d0ea0,1677369600000,
5855,6724277,80,3652250,2023-10-06 20:51:50.472,2023-10-06 20:38:27.041,-1,3652250,140,3899.0364,855.6952,1de0d923-3f1e-4229-aadb-b7c66cb23b1b.extra_data.json,yfgkJHa6g4,7791,com.sec.android.app.shealth,3064236,22440000,1de0d923-3f1e-4229-aadb-b7c66cb23b1b,1694390400000,
6927,6276475,80,2421368,2023-05-30 10:06:46.144,2023-05-29 03:00:00.811,-1,2421368,130,4990.164,617.4615,66687559-6ffd-447b-9cf9-6752898a9534.extra_data.json,xoyixJvqZs,118800,com.sec.android.app.shealth,3736307,13800000,66687559-6ffd-447b-9cf9-6752898a9534,1685318400000,
9400,8641359,70,4136000,2022-05-25 01:15:27.607,2022-05-24 03:00:06.812,-1,2562000,204,11318.068,726.4885,3bfdd3f3-4397-45d9-91b3-6df08b5276c8.extra_data.json,yfgkJHa6g4,16000,com.sec.android.app.shealth,4489359,10560000,3bfdd3f3-4397-45d9-91b3-6df08b5276c8,1653350400000,
17531,13949901,70,8205000,2022-08-28 01:50:01.483,2022-08-27 03:00:02.233,-1,3413000,331,16125.744,1494.4923,01f47a39-8fc3-4c54-90c6-4675363c7b57.extra_data.json,yfgkJHa6g4,83804,com.sec.android.app.shealth,5661097,9180000,01f47a39-8fc3-4c54-90c6-4675363c7b57,1661558400000,
6241,8197857,70,4943000,2022-11-26 00:57:04.340,2022-11-25 03:00:02.320,-1,2893000,194,7073.9014,609.66833,4c5d05b1-3cdb-458a-88f4-5364a135f565.extra_data.json,yfgkJHa6g4,6355,com.sec.android.app.shealth,3248502,15120000,4c5d05b1-3cdb-458a-88f4-5364a135f565,1669334400000,
891,593763,80,0,2023-10-06 20:51:51.052,2023-10-06 20:38:27.222,-1,34017,11,699.1772,38.024734,5492f57a-14dd-4c4c-87f5-41927d557b66.extra_data.json,yfgkJHa6g4,800,com.sec.android.app.shealth,592963,12420000,5492f57a-14dd-4c4c-87f5-41927d557b66,1694563200000,
4619,5735237,80,3919339,2023-09-09 12:29:19.947,2023-09-08 03:00:00.608,-1,3321327,117,4589.9546,721.7544,0fa53f77-6adc-4cb7-8428-6d27e27bcefe.extra_data.json,xoyixJvqZs,16411,com.sec.android.app.shealth,1799487,31740000,0fa53f77-6adc-4cb7-8428-6d27e27bcefe,1694131200000,
6851,7280829,80,3338102,2023-02-28 02:57:02.010,2023-02-27 03:00:01.657,-1,2730137,150,4816.882,818.7651,22e9bc5a-db45-48bc-a6c2-56507ad2d32d.extra_data.json,yfgkJHa6g4,20794,com.sec.android.app.shealth,3921933,23280000,22e9bc5a-db45-48bc-a6c2-56507ad2d32d,1677456000000,
5532,6968804,80,4717876,2023-04-12 14:06:18.909,2023-04-12 14:05:04.836,-1,3041206,145,8426.601,868.93945,61537730-41d0-4670-a368-6d2c4806c57a.extra_data.json,xoyixJvqZs,29358,com.sec.android.app.shealth,2221570,25920000,61537730-41d0-4670-a368-6d2c4806c57a,1679356800000,
14287,8221996,70,2018000,2022-08-29 02:05:02.489,2022-08-28 03:00:01.835,-1,2398000,194,19434.373,954.49976,2e16c058-d5ea-43f4-809d-a224eb721ef7.extra_data.json,yfgkJHa6g4,2345975,com.sec.android.app.shealth,3858021,13680000,2e16c058-d5ea-43f4-809d-a224eb721ef7,1661644800000,
10410,8340910,70,4691000,2022-11-27 02:45:04.598,2022-11-26 03:00:02.499,-1,2604000,197,4334.549,655.1369,8ddccc55-c9bd-49d7-b48e-71d691577d08.extra_data.json,yfgkJHa6g4,19353,com.sec.android.app.shealth,3630557,17580000,8ddccc55-c9bd-49d7-b48e-71d691577d08,1669420800000,
6533,8025028,80,5040978,2023-03-01 08:27:07.037,2023-02-28 03:00:03.994,-1,3168441,166,3630.0203,1156.7644,4477c2ca-967f-4373-bb6f-4783a5efff33.extra_data.json,yfgkJHa6g4,18221,com.sec.android.app.shealth,2965829,25920000,4477c2ca-967f-4373-bb6f-4783a5efff33,1677542400000,
12929,11811034,80,7888895,2023-06-03 08:11:56.022,2023-06-02 03:00:01.670,-1,2937269,243,24805.418,1376.0862,f0df27e5-2d4a-420e-805e-4fd9ade9a3bc.extra_data.json,xoyixJvqZs,22748,com.sec.android.app.shealth,3899391,9780000,f0df27e5-2d4a-420e-805e-4fd9ade9a3bc,1685664000000,
13161,14383401,80,9290216,2023-06-08 10:10:54.415,2023-06-07 03:00:00.716,-1,3409445,297,12679.828,1707.7854,65c810fd-62fc-4c19-bd59-9e563a45aefa.extra_data.json,xoyixJvqZs,62169,com.sec.android.app.shealth,5031016,18540000,65c810fd-62fc-4c19-bd59-9e563a45aefa,1686096000000,
8568,5568978,70,2903000,2022-11-28 02:10:01.863,2022-11-27 03:00:02.923,-1,2903000,131,17502.07,853.1094,02fbec07-bb6f-47f8-aef7-a7a939e915cb.extra_data.json,yfgkJHa6g4,400,com.sec.android.app.shealth,2665578,20220000,02fbec07-bb6f-47f8-aef7-a7a939e915cb,1669507200000,
10588,10873794,80,4472763,2023-03-02 02:11:45.996,2023-03-01 03:00:02.598,-1,4280681,225,7207.8257,1208.3937,1c1377aa-04ed-489e-85cc-ad4c1299fcba.extra_data.json,yfgkJHa6g4,9091,com.sec.android.app.shealth,6391940,19380000,1c1377aa-04ed-489e-85cc-ad4c1299fcba,1677628800000,
1932,1287309,80,0,2023-10-06 20:51:51.604,2023-10-06 20:38:27.466,-1,43355,26,1525.5535,80.92197,6dc7ceb7-7061-4946-a145-d43160c553b4.extra_data.json,yfgkJHa6g4,2000,com.sec.android.app.shealth,1285309,19740000,6dc7ceb7-7061-4946-a145-d43160c553b4,1694736000000,
8690,9047949,80,4869113,2023-06-25 12:08:05.623,2023-06-24 03:00:01.191,-1,2460090,187,5623.88,932.5965,448c791e-5155-4f10-b084-5d6593330522.extra_data.json,xoyixJvqZs,185520,com.sec.android.app.shealth,3993316,21681358,448c791e-5155-4f10-b084-5d6593330522,1687564800000,
4631,4995407,70,3064000,2022-11-29 02:53:03.189,2022-11-28 03:00:02.887,-1,3064000,118,2278.288,476.32004,765f05c8-79f9-4657-8a48-cae8c0c1bab0.extra_data.json,yfgkJHa6g4,5680,com.sec.android.app.shealth,1925727,15540000,765f05c8-79f9-4657-8a48-cae8c0c1bab0,1669593600000,
13302,10284232,80,5169164,2023-07-30 13:49:00.289,2023-07-29 03:00:01.677,-1,2734593,213,7239.4463,1378.8977,4ca64e4e-5705-4ea3-a7ef-8629ea5e851f.extra_data.json,xoyixJvqZs,236009,com.sec.android.app.shealth,4879059,18780000,4ca64e4e-5705-4ea3-a7ef-8629ea5e851f,1690588800000,
7244,7632990,70,5792000,2022-11-30 02:20:01.083,2022-11-29 03:00:01.856,-1,2940000,180,19146.607,870.0595,175d6045-0e6e-424f-b158-bc57ad58c4b5.extra_data.json,yfgkJHa6g4,7600,com.sec.android.app.shealth,1833390,11940000,175d6045-0e6e-424f-b158-bc57ad58c4b5,1669680000000,
9679,7352375,80,3062089,2023-04-12 14:06:21.313,2023-04-12 14:05:05.072,-1,3062089,152,8945.286,1091.5623,ae41e1f1-808e-4944-b34a-001077a0bc30.extra_data.json,xoyixJvqZs,2363712,com.sec.android.app.shealth,1926574,23640000,ae41e1f1-808e-4944-b34a-001077a0bc30,1681171200000,
3818,2521800,80,0,2023-10-06 20:51:51.855,2023-10-06 20:38:27.595,-1,180000,51,3006.5647,154.63524,e37ee576-d88c-4033-8ec1-ae4f029ff4d5.extra_data.json,yfgkJHa6g4,17672,com.sec.android.app.shealth,2504128,28920000,e37ee576-d88c-4033-8ec1-ae4f029ff4d5,1694822400000,
10247,7852849,80,1846316,2023-03-03 03:00:05.688,2023-03-02 03:00:02.268,-1,1846316,162,7609.6167,739.8851,37627d2a-f569-4247-ae64-9fcede5be12e.extra_data.json,yfgkJHa6g4,56531,com.sec.android.app.shealth,5950002,16980000,37627d2a-f569-4247-ae64-9fcede5be12e,1677715200000,
10175,8211593,70,5158000,2022-12-01 02:56:01.229,2022-11-30 03:54:35.110,-1,2919000,194,3540.409,633.618,c2c46843-cd76-4ab4-9caf-3be64bf2e40d.extra_data.json,yfgkJHa6g4,3200,com.sec.android.app.shealth,3050393,26100000,c2c46843-cd76-4ab4-9caf-3be64bf2e40d,1669766400000,
4273,5436809,80,3244866,2023-07-26 10:18:21.018,2023-07-25 03:00:01.424,-1,3244866,112,2992.2847,677.9734,82f68f27-c7e8-4b28-ae76-82cb15920788.extra_data.json,xoyixJvqZs,7951,com.sec.android.app.shealth,2183992,28440000,82f68f27-c7e8-4b28-ae76-82cb15920788,1690243200000,
5930,7616065,80,4911589,2023-08-23 11:24:11.196,2023-08-22 03:00:00.988,-1,3097135,157,3691.0212,953.35803,ae22d448-34ff-4765-9119-94e93fd7119a.extra_data.json,xoyixJvqZs,91593,com.sec.android.app.shealth,2612883,21240000,ae22d448-34ff-4765-9119-94e93fd7119a,1692662400000,
6312,9959641,80,8110174,2023-03-04 00:51:01.505,2023-03-03 03:00:03.301,-1,8110174,206,2345.0098,1195.5703,94fcb12e-9edc-4f58-a362-4c5d1035d78d.extra_data.json,yfgkJHa6g4,55871,com.sec.android.app.shealth,1793596,28020000,94fcb12e-9edc-4f58-a362-4c5d1035d78d,1677801600000,
5076,6944668,80,4533562,2023-10-06 20:51:52.919,2023-10-06 20:38:27.929,-1,3519005,143,3273.1567,845.9539,7cd29853-472a-4b2f-816d-ef0e62d4c034.extra_data.json,yfgkJHa6g4,31475,com.sec.android.app.shealth,2379631,24660000,7cd29853-472a-4b2f-816d-ef0e62d4c034,1695081600000,
8939,9381440,70,4132000,2022-12-02 02:01:02.711,2022-12-01 03:00:00.691,-1,4132000,222,6166.825,817.2671,0133dfc8-2793-46ad-a83f-4ca8c4800660.extra_data.json,yfgkJHa6g4,12557,com.sec.android.app.shealth,5236883,14820000,0133dfc8-2793-46ad-a83f-4ca8c4800660,1669852800000,
21580,16942349,80,11699397,2023-03-05 02:54:18.829,2023-03-04 03:00:05.708,-1,9162304,351,45520.293,2552.7454,c9891bcf-368c-4e74-84f3-8a7721180dfe.extra_data.json,yfgkJHa6g4,24068,com.sec.android.app.shealth,5218884,28800000,c9891bcf-368c-4e74-84f3-8a7721180dfe,1677888000000,
5689,7704322,80,4129043,2023-10-06 20:51:52.559,2023-09-18 03:00:00.713,-1,3822384,158,4224.2314,816.2453,08e37911-4c27-49c0-aa82-af95186bca18.extra_data.json,yfgkJHa6g4,2800,com.sec.android.app.shealth,3572479,21420000,08e37911-4c27-49c0-aa82-af95186bca18,1694995200000,
7698,7819230,80,3377596,2023-07-06 11:30:05.913,2023-07-05 03:00:00.946,-1,3377596,161,5674.705,887.2013,144de9c2-bf42-41d0-b986-d444fafb40e3.extra_data.json,xoyixJvqZs,39558,com.sec.android.app.shealth,4402076,24180000,144de9c2-bf42-41d0-b986-d444fafb40e3,1688515200000,
12633,12130246,80,9078401,2023-10-06 20:51:54.190,2023-10-06 20:38:28.397,-1,3792833,251,6218.334,1594.9097,7accca36-d0ed-4ddf-89da-92d9bd26df47.extra_data.json,yfgkJHa6g4,7589,com.sec.android.app.shealth,3044256,27840000,7accca36-d0ed-4ddf-89da-92d9bd26df47,1695340800000,
11532,9892488,70,6184000,2022-12-03 03:00:10.299,2022-12-02 03:00:01.755,-1,2987000,234,8685.859,842.0725,baac2153-d2f9-4d47-b39d-3e9e28dde67b.extra_data.json,yfgkJHa6g4,23415,com.sec.android.app.shealth,3685073,10980000,baac2153-d2f9-4d47-b39d-3e9e28dde67b,1669939200000,
9212,10942403,80,7538524,2023-05-27 13:34:43.324,2023-05-26 03:00:00.752,-1,2798945,226,23173.988,1556.6925,d90dc1e6-66ef-4b93-aa10-34676b2c8b2a.extra_data.json,xoyixJvqZs,239001,com.sec.android.app.shealth,3164878,12360000,d90dc1e6-66ef-4b93-aa10-34676b2c8b2a,1685059200000,
5784,3592807,80,1337270,2023-03-06 10:12:48.615,2023-03-05 03:00:01.485,-1,1337270,73,8350.733,437.23367,afc74a0d-5991-4aca-a3ec-6687d01cbfa4.extra_data.json,yfgkJHa6g4,30732,com.sec.android.app.shealth,2224805,24000000,afc74a0d-5991-4aca-a3ec-6687d01cbfa4,1677974400000,
15347,17561066,80,15082860,2023-10-06 20:51:54.762,2023-10-06 20:38:28.639,-1,10079419,365,14177.152,2368.318,29eab249-9c2f-403b-91f9-d6b51197d36e.extra_data.json,yfgkJHa6g4,16400,com.sec.android.app.shealth,2461806,24900000,29eab249-9c2f-403b-91f9-d6b51197d36e,1695513600000,
10585,8728141,80,3300946,2023-08-24 03:16:03.513,2023-08-23 03:00:01.090,-1,3300946,181,9386.764,1160.7198,d8ebb2bb-668c-43d1-a71e-7bbc6fdce83d.extra_data.json,xoyixJvqZs,1096923,com.sec.android.app.shealth,4330272,28560000,d8ebb2bb-668c-43d1-a71e-7bbc6fdce83d,1692748800000,
4940,6415500,80,4894854,2023-06-13 02:05:45.770,2023-06-12 03:00:00.762,-1,3405379,131,8959.214,940.60736,bba2fdd2-9bf9-4204-b086-b6924eede4db.extra_data.json,xoyixJvqZs,23692,com.sec.android.app.shealth,1496954,25860000,bba2fdd2-9bf9-4204-b086-b6924eede4db,1686528000000,
4553,6393916,80,3722975,2023-03-07 02:20:28.590,2023-03-06 03:00:02.368,-1,3087793,131,3187.8887,802.96436,5815a998-0902-46e7-b240-49cc811e4093.extra_data.json,yfgkJHa6g4,47126,com.sec.android.app.shealth,2623815,25920000,5815a998-0902-46e7-b240-49cc811e4093,1678060800000,
4395,5828959,80,3523151,2023-10-06 20:51:55.215,2023-10-06 20:38:28.743,-1,3523151,120,3138.1375,653.03357,005efe23-b9ca-4d6a-b42a-11b6d7a51c7e.extra_data.json,yfgkJHa6g4,615097,com.sec.android.app.shealth,1690711,24000000,005efe23-b9ca-4d6a-b42a-11b6d7a51c7e,1695600000000,
4366,5199696,80,2725731,2023-09-01 04:03:16.798,2023-08-31 03:00:00.752,-1,2725731,106,3139.4697,631.3858,60d12fd6-5856-44f5-ae39-2e7f6a852059.extra_data.json,xoyixJvqZs,23706,com.sec.android.app.shealth,2450259,30360000,60d12fd6-5856-44f5-ae39-2e7f6a852059,1693440000000,
5305,6342496,80,2948781,2023-04-27 10:44:46.885,2023-04-26 03:00:00.602,-1,2948781,131,4098.9766,757.0227,4c971e2d-36f0-481e-bee1-c1c7416efc78.extra_data.json,xoyixJvqZs,64864,com.sec.android.app.shealth,3328851,26640000,4c971e2d-36f0-481e-bee1-c1c7416efc78,1682467200000,
6293,10010107,80,6859644,2023-10-06 20:51:55.480,2023-10-06 20:38:28.832,-1,3962429,207,4184.4575,1266.7334,2b0f7520-678b-4599-acc5-0ba49d6f3f25.extra_data.json,yfgkJHa6g4,58519,com.sec.android.app.shealth,3091944,27840000,2b0f7520-678b-4599-acc5-0ba49d6f3f25,1695686400000,
9751,10245224,80,5630942,2023-03-08 01:55:54.394,2023-03-07 03:00:02.194,-1,3276377,212,5746.5874,1373.2484,50c9c320-d94d-4b99-b22f-844104f25835.extra_data.json,yfgkJHa6g4,173069,com.sec.android.app.shealth,4441213,25920000,50c9c320-d94d-4b99-b22f-844104f25835,1678147200000,
1388,921257,80,0,2023-10-06 20:51:51.268,2023-09-14 03:00:00.722,-1,40020,18,1093.1027,56.7543,7c5e8687-3f7d-49c3-b110-c64c90bac550.extra_data.json,yfgkJHa6g4,6800,com.sec.android.app.shealth,914457,21180000,7c5e8687-3f7d-49c3-b110-c64c90bac550,1694649600000,
20109,12107435,80,4843912,2023-04-24 03:33:13.835,2023-04-23 03:00:00.637,-1,4256981,251,23999.918,1947.3846,829ae85e-e0fc-407d-bb5a-803ab3ccdfb0.extra_data.json,xoyixJvqZs,4238244,com.sec.android.app.shealth,3025279,34320000,829ae85e-e0fc-407d-bb5a-803ab3ccdfb0,1682208000000,
6132,5743297,80,3994753,2023-04-18 04:11:05.645,2023-04-17 03:00:01.199,-1,2686835,118,8830.953,822.7334,7ea97a64-3677-4d63-8dad-7356de7238d2.extra_data.json,xoyixJvqZs,25599,com.sec.android.app.shealth,1722945,26640000,7ea97a64-3677-4d63-8dad-7356de7238d2,1681689600000,
8886,7994969,80,5614314,2023-03-09 01:38:35.587,2023-03-08 03:00:01.091,-1,2881935,165,3111.0286,1169.6406,c5cbc293-3b84-433b-b3c2-a321ba3d94d6.extra_data.json,yfgkJHa6g4,17347,com.sec.android.app.shealth,2363308,22680000,c5cbc293-3b84-433b-b3c2-a321ba3d94d6,1678233600000,
2662,1732478,80,0,2023-04-26 02:08:56.386,2023-04-25 03:00:00.743,-1,120000,35,2117.5303,108.33182,51e9fe8f-0957-4059-aa99-e0f22f2984ec.extra_data.json,xoyixJvqZs,2400,com.sec.android.app.shealth,1730078,26880000,51e9fe8f-0957-4059-aa99-e0f22f2984ec,1682380800000,
3027,2010999,80,0,2023-07-31 11:52:46.924,2023-07-30 03:00:00.989,-1,60000,41,2513.2124,127.187454,294134ef-3b0f-4e24-b5d5-a2d204f5e2ab.extra_data.json,xoyixJvqZs,12000,com.sec.android.app.shealth,1998999,13680000,294134ef-3b0f-4e24-b5d5-a2d204f5e2ab,1690675200000,
10579,6960395,80,0,2023-07-24 11:41:10.516,2023-07-23 03:00:01.352,-1,180000,143,8589.207,426.94962,81fbe445-b8a6-4d8c-9020-6f5dfe82d87d.extra_data.json,xoyixJvqZs,36436,com.sec.android.app.shealth,6923959,16500000,81fbe445-b8a6-4d8c-9020-6f5dfe82d87d,1690070400000,
7741,8383518,80,5516547,2023-10-06 20:51:56.468,2023-10-06 20:38:29.132,-1,3630574,173,13582.397,1057.4774,73065b38-29af-4e60-b6c8-9692989ffbd7.extra_data.json,yfgkJHa6g4,11988,com.sec.android.app.shealth,2854983,16980000,73065b38-29af-4e60-b6c8-9692989ffbd7,1695945600000,
7091,5273360,80,902284,2023-04-12 14:06:21.023,2023-04-12 14:05:05.051,-1,902284,108,5160.4277,412.01862,310bee8a-e0a8-42a1-bf71-326e6a032689.extra_data.json,xoyixJvqZs,15600,com.sec.android.app.shealth,4355476,19500000,310bee8a-e0a8-42a1-bf71-326e6a032689,1680912000000,
5927,6440502,80,3098577,2023-05-25 02:47:49.706,2023-05-24 03:00:00.855,-1,3098577,132,4343.3667,790.23773,84454be4-b65f-4f30-a73a-94eb3b6af967.extra_data.json,xoyixJvqZs,552467,com.sec.android.app.shealth,2789458,22140000,84454be4-b65f-4f30-a73a-94eb3b6af967,1684886400000,
4606,6357929,80,3942267,2023-10-06 20:51:57.214,2023-10-06 20:38:29.465,-1,4621381,131,2824.7395,724.7814,6fa4d43f-207c-4eef-b810-636c5ae54d7c.extra_data.json,yfgkJHa6g4,800,com.sec.android.app.shealth,2414862,21960000,6fa4d43f-207c-4eef-b810-636c5ae54d7c,1696291200000,
13105,12499005,80,8723065,2023-06-18 12:19:10.800,2023-06-17 03:26:32.208,-1,3848868,258,28969.447,1620.7222,db1d30cd-2119-4f4e-89fa-076e2dc70366.extra_data.json,xoyixJvqZs,7200,com.sec.android.app.shealth,3768740,31920000,db1d30cd-2119-4f4e-89fa-076e2dc70366,1686960000000,
18539,11251512,80,2710520,2023-05-17 10:18:33.749,2023-05-16 03:00:00.751,-1,4294443,233,19129.658,1753.7899,c19ed576-acf8-4066-b043-9b4533ed3ba4.extra_data.json,xoyixJvqZs,4212898,com.sec.android.app.shealth,4328094,20100000,c19ed576-acf8-4066-b043-9b4533ed3ba4,1684195200000,
6844,7444635,80,4017953,2023-08-05 12:10:42.645,2023-08-04 03:00:01.387,-1,3042835,153,5050.45,850.96027,6cb6eaa2-0486-4782-b889-ccc9824dc08b.extra_data.json,xoyixJvqZs,16891,com.sec.android.app.shealth,3409791,29100000,6cb6eaa2-0486-4782-b889-ccc9824dc08b,1691107200000,
4753,5974616,80,3446159,2023-04-20 05:23:12.427,2023-04-19 03:00:00.704,-1,3446159,123,3506.6597,790.3119,f13626bd-ca2d-43ba-8be5-3a39a8a4a82e.extra_data.json,xoyixJvqZs,181221,com.sec.android.app.shealth,2347236,24000000,f13626bd-ca2d-43ba-8be5-3a39a8a4a82e,1681862400000,
10223,8060862,80,1731505,2023-07-16 13:40:58.141,2023-07-15 03:00:00.714,-1,1731505,166,8183.9414,749.0311,c8427aa4-0e41-4f63-948a-6d99832810e9.extra_data.json,xoyixJvqZs,222986,com.sec.android.app.shealth,6106371,35880000,c8427aa4-0e41-4f63-948a-6d99832810e9,1689379200000,
15404,11880510,80,2508516,2023-09-03 02:18:02.594,2023-09-02 03:00:00.933,-1,2508516,246,11759.747,1057.6304,664e516c-cd95-4ceb-b668-01448a3d2e99.extra_data.json,xoyixJvqZs,101634,com.sec.android.app.shealth,9270360,20340000,664e516c-cd95-4ceb-b668-01448a3d2e99,1693612800000,
7475,9601038,80,5979511,2023-04-12 14:06:18.209,2023-04-12 14:05:04.744,-1,3011630,198,4282.5312,1281.0673,948aae7e-ee73-4618-819e-7c1cc72d5dd1.extra_data.json,xoyixJvqZs,29035,com.sec.android.app.shealth,3592492,25920000,948aae7e-ee73-4618-819e-7c1cc72d5dd1,1678924800000,
13398,8938224,80,2581224,2023-04-12 14:06:19.855,2023-04-12 14:05:04.941,-1,2581224,185,12206.088,1288.7628,3718b271-a439-4d57-845d-08d0e74d3777.extra_data.json,xoyixJvqZs,2499791,com.sec.android.app.shealth,3857209,26400000,3718b271-a439-4d57-845d-08d0e74d3777,1679961600000,
16788,7886315,80,0,2023-04-17 05:16:56.471,2023-04-16 03:00:00.821,-1,4142120,162,18094.49,1283.2314,06c432bb-1765-46fb-84dc-8990b207e97a.extra_data.json,xoyixJvqZs,4050414,com.sec.android.app.shealth,3835901,28200000,06c432bb-1765-46fb-84dc-8990b207e97a,1681603200000,
5415,6067166,80,3052740,2023-07-08 05:38:25.465,2023-07-07 03:00:00.869,-1,3052740,125,4021.0452,676.3588,6c4c289a-3f4f-468c-b3d7-1657624d05f2.extra_data.json,xoyixJvqZs,57185,com.sec.android.app.shealth,2957241,26160000,6c4c289a-3f4f-468c-b3d7-1657624d05f2,1688688000000,
4954,8952520,80,7570631,2023-04-12 14:06:19.759,2023-04-12 14:05:04.929,-1,3416951,185,4874.4014,1238.7646,31200917-34a5-451b-b150-e85ba4b6588b.extra_data.json,xoyixJvqZs,4400,com.sec.android.app.shealth,1377489,25920000,31200917-34a5-451b-b150-e85ba4b6588b,1679875200000,
15894,10673855,80,2674985,2023-04-12 14:06:20.198,2023-04-12 14:05:04.982,-1,3089400,221,14576.306,1518.3154,9385dee8-fe0b-480a-8e57-e3fef9659ff1.extra_data.json,xoyixJvqZs,3110091,com.sec.android.app.shealth,4888779,25920000,9385dee8-fe0b-480a-8e57-e3fef9659ff1,1680220800000,
10362,9528570,80,3654139,2023-07-05 10:35:17.756,2023-07-04 03:00:00.819,-1,2694601,197,7486.895,1030.0913,1fbe7efb-bded-47fc-bdae-b6ba9138d8b9.extra_data.json,xoyixJvqZs,67820,com.sec.android.app.shealth,5806611,9060000,1fbe7efb-bded-47fc-bdae-b6ba9138d8b9,1688428800000,
10193,10604004,80,6743716,2023-06-23 05:00:34.924,2023-06-22 03:00:01.156,-1,3679380,218,5213.03,1349.5795,9f583a90-7f54-40dc-8f75-39247fc0e896.extra_data.json,xoyixJvqZs,83449,com.sec.android.app.shealth,3776839,11160000,9f583a90-7f54-40dc-8f75-39247fc0e896,1687392000000,
1708,1137100,80,0,2023-05-11 03:12:07.486,2023-05-10 03:00:01.116,-1,38019,22,1357.7855,69.65787,af3507ec-df25-46da-8c89-6d3e395ef7ec.extra_data.json,xoyixJvqZs,3200,com.sec.android.app.shealth,1133900,26040000,af3507ec-df25-46da-8c89-6d3e395ef7ec,1683676800000,
7279,7957260,80,3657066,2023-10-06 20:51:53.769,2023-09-21 03:00:00.721,-1,3657066,165,5510.5605,830.4114,63896110-7f69-4419-836d-803ab48ac32a.extra_data.json,yfgkJHa6g4,66272,com.sec.android.app.shealth,4233922,26280000,63896110-7f69-4419-836d-803ab48ac32a,1695254400000,
5308,6063918,80,3088035,2023-05-18 08:57:30.245,2023-05-17 03:00:00.820,-1,3088035,125,3961.1265,729.5519,600f1df4-1873-4f77-a61a-733adc25f78f.extra_data.json,xoyixJvqZs,24168,com.sec.android.app.shealth,2951715,11700000,600f1df4-1873-4f77-a61a-733adc25f78f,1684281600000,
12177,11033291,80,8165284,2023-08-16 11:03:19.025,2023-08-15 03:00:01.163,-1,5344110,228,33969.254,1722.7604,5b29c8d4-5de9-4ca5-b722-62608b9b3ac7.extra_data.json,xoyixJvqZs,21811,com.sec.android.app.shealth,2846196,30240000,5b29c8d4-5de9-4ca5-b722-62608b9b3ac7,1692057600000,
4904,3129307,80,0,2023-04-25 10:32:24.547,2023-04-24 03:00:00.546,-1,240000,65,3869.1643,199.16713,8e866693-00cd-4281-acf2-cee2fd753272.extra_data.json,xoyixJvqZs,800,com.sec.android.app.shealth,3128507,11340000,8e866693-00cd-4281-acf2-cee2fd753272,1682294400000,
21826,17327527,80,12494681,2023-05-14 03:39:51.143,2023-05-13 03:00:00.201,-1,9792481,358,44328.953,2327.911,51524ffc-4ddb-4bd6-8fb2-b8ef220f66a3.extra_data.json,xoyixJvqZs,40277,com.sec.android.app.shealth,4792569,31440000,51524ffc-4ddb-4bd6-8fb2-b8ef220f66a3,1683936000000,
4001,4238017,80,1933918,2023-08-28 03:02:00.116,2023-08-27 03:00:01.527,-1,1289512,87,2743.3503,390.72324,38772127-ea8b-4bb9-afe8-ecc2c1f085f8.extra_data.json,xoyixJvqZs,4000,com.sec.android.app.shealth,2300099,28380000,38772127-ea8b-4bb9-afe8-ecc2c1f085f8,1693094400000,
