com.samsung.health.food_intake,6233003,4
start_time,amount,custom,update_time,create_time,meal_type,name,unit,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
2018-09-15 15:00:00.000,40.0,,2018-09-16 01:45:18.705,2018-09-16 01:45:18.705,100002,Brócolis Cozidos (Cozinhado sem Gordura Adicionada),120002,14.020618,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,40dba62e-f264-4fd2-ae38-53ab54ea2707,6a5c2ebc-c523-4b09-a746-4e93acb546e9,
2020-12-29 16:54:42.392,40.0,,2020-12-29 16:57:35.151,2020-12-29 16:57:35.151,100002,Salada de Maionese,120002,38.564102,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,1225437f-51af-4870-aa16-4fd78cc1d406,67d13202-91f5-4c45-b192-e2554a7c3adb,
2018-09-10 20:59:02.996,1.0,,2018-09-10 21:24:21.332,2018-09-10 21:24:21.332,100005,Top Whey 3W(Max Titanium),120001,167.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,aba18ec1-fca5-40e5-854b-45ed64343a24,1214ef4e-c837-45f9-a820-4bdee7219682,
2018-11-26 21:00:00.000,1.0,,2018-11-26 21:01:00.303,2018-11-26 21:01:00.303,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,e2195041-493b-4e2a-b744-f39fe9235072,meal_auto_filled,
2018-10-20 17:00:00.000,,,2018-10-20 17:00:30.773,2018-10-20 17:00:30.773,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,32f04524-e33a-4de8-9f9e-7e204ae7fe26,meal_auto_filled,
2020-12-30 14:00:55.360,20.0,,2020-12-30 14:02:18.645,2020-12-30 14:02:18.645,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,529af9e3-241b-4c85-89f9-524daf88106e,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2020-12-30 17:06:21.467,15.0,,2020-12-30 17:10:53.974,2020-12-30 17:10:53.974,100002,Alface,120002,2.1818182,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,c8c1a067-c794-4bb5-86f3-44dfc353ed72,c98cf982-261c-495b-8dfd-a3dc233412ae,
2018-10-10 12:00:00.000,,,2018-10-10 12:02:12.487,2018-10-10 12:02:12.487,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0f142ea3-7b23-43e7-8237-f4d715a9a5f4,meal_auto_filled,
2018-09-18 15:27:58.331,180.0,,2018-09-18 17:31:56.604,2018-09-18 17:31:56.604,100002,Feijão Carioca Cozido,120002,135.75,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,bbf96fd5-6d4c-40db-acf0-2c75158b2eae,f546ad13-e0bc-41bd-bd1c-24a988c32e47,
2018-09-16 16:00:00.000,75.0,,2018-09-17 01:53:29.176,2018-09-17 01:53:29.176,100002,Arroz Integral Cozido(Tio João),120002,93.75,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,5ba3dfd2-8060-4688-a86f-6b545d9348f5,0cb0b176-bca3-4a29-ab15-46fc81e9914a,
2020-12-30 17:06:21.467,45.0,,2020-12-30 17:10:53.975,2020-12-30 17:10:53.975,100002,Tomates,120002,8.04878,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,9b7ee10d-b06c-4a55-96d9-b4817de308a8,45c22f3c-3efa-4666-a695-624cbff0b07f,
2018-10-31 22:00:00.000,1.0,,2018-10-31 22:00:45.592,2018-10-31 22:00:45.592,100003,,-1,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,2335be25-f68f-4975-9d59-dc1b61124c4a,meal_auto_filled,
2020-12-31 12:19:29.134,1.0,,2020-12-31 12:20:04.208,2020-12-31 12:20:04.208,100001,Banana,120001,105.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,2f5cfa52-3de6-44fa-b2ad-86eba6d32ed8,c5936c0c-8c30-4a54-a98e-7588ea3f8fc0,
2018-09-08 16:29:52.813,1.0,,2018-09-08 17:06:38.513,2018-09-08 17:06:38.513,100002,Diamante Negro (25g)(Lacta),120001,126.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,9fd56096-9555-45b6-b6a7-ca5072edd1b4,29fc41c1-4892-4077-a74b-f905fd0ceb38,
2018-09-24 22:00:00.000,,,2018-09-24 22:00:10.185,2018-09-24 22:00:10.185,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,a7e4630d-99fa-4a5b-aba2-3f0607c445f6,meal_auto_filled,
2018-11-13 16:00:00.000,1.0,,2018-11-13 16:01:01.136,2018-11-13 16:01:01.136,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,99b7d87e-6104-4d49-a474-71ebfdc4a3f3,meal_auto_filled,
2020-12-31 12:19:29.134,15.0,,2020-12-31 12:20:04.208,2020-12-31 12:20:04.208,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,5e05aa71-9b11-40e2-922d-149134af4204,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2018-10-12 17:00:00.000,,,2018-10-12 17:00:27.161,2018-10-12 17:00:27.161,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,cf53d6ec-8a68-4f64-aee6-9adb5098679d,meal_auto_filled,
2020-12-31 13:47:13.396,0.8,,2020-12-31 13:47:44.334,2020-12-31 13:47:44.334,100004,Pão integral sem casca,120001,74.4,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,0fa5235d-e88b-47a9-a721-775626dc584f,387f87bd-269b-460b-aa1f-e13236d3b506,
2018-09-14 16:45:00.000,90.0,,2018-09-14 19:55:07.404,2018-09-14 19:55:07.404,100002,Batata Gratinada,120002,86.415924,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,6962d333-75b4-46ce-a65f-3ea386cf0873,e87a1dde-887d-479e-9abb-0641c3563551,
2018-12-24 16:00:00.000,1.0,,2018-12-24 16:00:47.375,2018-12-24 16:00:47.375,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,c942113c-1c8f-48b4-8298-41bb1866223e,meal_auto_filled,
2018-09-16 16:00:00.000,450.0,,2018-09-17 01:53:29.175,2018-09-17 01:53:29.175,100002,Filet Mignon(The Fifties),120002,615.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,4f109929-f61e-4434-854c-07d8e81538db,27021c24-7c3b-4c05-a5b5-b111720dcb3b,
2020-12-31 13:47:13.396,1.0,,2020-12-31 13:47:44.334,2020-12-31 13:47:44.334,100004,Queijo Mussarela Light(Tirolez),120001,87.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,6b46fe10-e632-4c07-8353-66ac778f3dfb,84a7b13c-634d-46fa-97f1-13dfba4a4dfe,
2018-09-26 17:00:00.000,,,2018-09-26 17:02:03.332,2018-09-26 17:02:03.332,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,8576fab0-c7c9-448f-95bf-165159c796b3,meal_auto_filled,
2018-10-06 12:00:00.000,,,2018-10-06 12:01:23.364,2018-10-06 12:01:23.364,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,ac240611-9205-4af0-964f-e49434816405,meal_auto_filled,
2018-11-28 11:00:00.000,1.0,,2018-11-28 11:01:41.067,2018-11-28 11:01:41.067,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,9519d56f-b32d-48d7-9a51-6564692fcedf,meal_auto_filled,
2020-12-31 13:47:13.396,0.5,,2020-12-31 13:47:44.334,2020-12-31 13:47:44.334,100004,Presunto cru espanhol,120001,41.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,b6943066-3a1e-486b-b574-25f7b71365f7,7866a672-8336-482c-8b37-98373311b341,
2019-02-01 16:00:00.000,1.0,,2019-02-01 16:02:14.758,2019-02-01 16:02:14.758,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,23f4bcef-8f14-46f8-80a1-b72c58b6d45c,meal_auto_filled,
2018-11-27 16:00:00.000,1.0,,2018-11-27 16:01:02.013,2018-11-27 16:01:02.013,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,161920ac-8e78-4854-bc42-ea02ea02b6d4,meal_auto_filled,
2019-02-11 21:00:00.000,1.0,,2019-02-11 21:01:15.302,2019-02-11 21:01:15.302,100003,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,f7fee478-b34d-4052-b269-60db15784b2f,meal_auto_filled,
2020-12-31 13:47:13.396,0.7,,2020-12-31 15:33:36.987,2020-12-31 15:33:36.987,100004,Sorbet de Manga e Maracujá(Nestlé),120001,45.5,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,11d9a731-b49c-4f09-b523-3cd9174839d6,fa3a5e16-06b5-4206-8983-be2b77b25320,
2018-10-02 17:00:00.000,,,2018-10-02 17:02:39.364,2018-10-02 17:02:39.364,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,175f122a-14c2-49ab-bf4f-730a60fd99c7,meal_auto_filled,
2018-10-18 22:00:00.000,,,2018-10-18 22:01:33.442,2018-10-18 22:01:33.442,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,048fb601-4b2d-4298-8c05-e3cea01a049a,meal_auto_filled,
2019-02-13 11:00:00.000,1.0,,2019-02-13 11:00:09.095,2019-02-13 11:00:09.095,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,85c558c9-9431-418c-970f-095c975b696e,meal_auto_filled,
2020-12-31 15:00:00.000,180.0,,2021-01-01 01:20:01.128,2021-01-01 01:20:01.128,100002,Arroz Branco (Cozido),120002,230.4,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,6cb16ac9-7715-423c-959c-9ce341d3011d,4841ee55-dc4d-4e64-a7d9-8ff62941ff25,
2019-01-12 16:00:00.000,1.0,,2019-01-12 16:02:35.319,2019-01-12 16:02:35.319,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,cf523fc5-aad0-4ced-bfc1-24ad1e45541e,meal_auto_filled,
2019-02-27 17:00:00.000,1.0,,2019-02-27 17:00:19.369,2019-02-27 17:00:19.369,100002,,-1,1089.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,02ca93d8-c0c7-447b-8c8b-f4fc8eb85b87,meal_auto_filled,
2020-12-31 15:00:00.000,190.0,,2021-01-01 01:20:01.128,2021-01-01 01:20:01.128,100002,Bife de Carne de Vaca (apenas Parte Magra Consumida),120002,355.30002,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,8931c747-a95e-4771-b7f3-89601fd1b9a4,34a6ff5e-3567-4b9f-ac81-6a9c26d2ad7f,
2020-12-31 15:00:00.000,3.2,,2021-01-01 01:20:01.128,2021-01-01 01:20:01.128,100002,Ovo de Codorna,120001,44.8,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,510f03cb-9ab4-4b0d-a4a8-9aaa46536a8d,6bc0aec0-f5c6-44f9-a009-983a6fe7a2da,
2019-02-16 11:00:00.000,1.0,,2019-02-16 11:02:45.282,2019-02-16 11:02:45.282,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,593e8896-bb9a-4fbe-acba-a54cd3f34240,meal_auto_filled,
2018-09-09 20:39:36.440,2.0,,2018-09-09 20:42:15.817,2018-09-09 20:42:15.817,100005,Bala Yogurte(Dori),120001,154.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,61c58cef-a498-4be5-9687-41940dbb2704,7cc19553-897f-436e-8bdf-0c786fd3ab7e,
2018-11-26 11:00:00.000,1.0,,2018-11-26 11:01:17.738,2018-11-26 11:01:17.738,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,05c80a07-7b89-400b-85fa-43d4b0bb5bae,meal_auto_filled,
2020-12-31 15:00:00.000,0.7,,2021-01-01 01:20:01.128,2021-01-01 01:20:01.128,100002,Pepino em Conserva(Juréia),120001,7.7,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,af702130-f429-4d31-a43d-e36d896d86e7,fac933d2-0e40-4a85-a75f-9f930a7a82d6,
2018-09-21 11:00:00.000,1.0,,2018-09-22 12:41:11.178,2018-09-22 12:41:11.178,100001,Café com Leite Desnatado,120001,5.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,ab0f5d8b-2a17-454f-aa5f-5718442f7547,f5ace4d0-888d-4185-aa2d-21a439a82fd9,
2018-09-11 10:33:56.614,15.0,,2018-09-11 10:40:46.422,2018-09-11 10:40:46.422,100001,Salame Italiano(Sadia),120002,62.25,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,a0016ab3-6056-411a-bca5-ec1b8aab543f,d6abf493-9ee5-4e00-81c9-38b6db22efba,
2019-01-23 16:00:00.000,1.0,,2019-01-23 16:00:00.689,2019-01-23 16:00:00.689,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,597c70c3-a235-46ad-8262-d9c640c1e604,meal_auto_filled,
2020-12-31 15:00:00.000,1.0,,2021-01-01 01:20:01.129,2021-01-01 01:20:01.129,100002,Milho Verde Cozido,120001,80.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,084f2762-f621-4aee-b390-d1e7014287de,6db365fe-b5e6-457b-805b-c11eb152bb30,
2019-02-21 12:00:00.000,1.0,,2019-02-21 12:00:32.997,2019-02-21 12:00:32.997,100001,,-1,1090.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,c8a450d1-73d8-40f0-b3a4-bd72dd1534ba,meal_auto_filled,
2020-12-31 18:00:00.000,1.1,,2021-01-01 01:21:48.534,2021-01-01 01:21:48.534,100005,Chocottone Maxi(Bauducco),120001,327.8,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,1af44dff-d5eb-41d8-83b6-0486a103c9be,0fa35cde-73fb-4648-b8e5-8c60c9c41d30,
2018-09-07 16:00:00.919,300.0,,2018-09-08 01:35:41.483,2018-09-07 19:46:59.594,100002,Macarrão Fresco (Cozido),120002,393.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,ff33eb88-1d0e-47f3-a9de-35b8abd8e7dc,a799aa5f-b771-4bf1-abc7-f1293ae769a5,
2019-01-21 11:00:00.000,1.0,,2019-01-21 11:00:00.208,2019-01-21 11:00:00.208,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,ece24d5a-bad3-4a60-b4e0-e765ed2999d7,meal_auto_filled,
2019-02-10 21:00:00.000,1.0,,2019-02-10 21:01:06.901,2019-02-10 21:01:06.901,100003,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,51bd63dc-55d6-4b89-b576-9d3da84dabf2,meal_auto_filled,
2023-03-30 11:00:00.000,1.0,,2023-03-30 21:04:01.557,2023-03-30 21:04:01.557,100001,Banana,120001,105.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,597412de-dedf-42d8-a11d-76b889521757,c5936c0c-8c30-4a54-a98e-7588ea3f8fc0,
2023-03-30 11:00:00.000,80.0,,2023-03-30 21:04:01.557,2023-03-30 21:04:01.557,100001,Morangos,120002,25.6,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,7ae2da3a-91d7-4808-b03f-99b7bc5da115,7201af0c-151a-47d5-9706-55698e88a6a6,
2018-09-08 16:29:52.813,1.4,,2018-09-08 17:06:38.923,2018-09-08 16:35:49.032,100002,Pastel de Queijo,120001,183.4,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,28ed46f2-a051-4967-b67e-1d697685756f,32b1f0e1-b27c-4bc7-8261-a2a08dd55493,
2018-10-13 17:00:00.000,,,2018-10-13 17:01:03.169,2018-10-13 17:01:03.169,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,e2789767-2d48-4629-a924-9cc81817c9fa,meal_auto_filled,
2019-02-19 17:00:00.000,1.0,,2019-02-19 17:00:39.110,2019-02-19 17:00:39.110,100002,,-1,1089.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,8a1a9708-c973-4d9c-ae92-343ada47faee,meal_auto_filled,
2019-01-06 21:00:00.000,1.0,,2019-01-06 21:00:32.585,2019-01-06 21:00:32.585,100003,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,a846b328-62fa-4504-a634-8a87b2a70615,meal_auto_filled,
2023-03-30 11:00:00.000,1.6,,2023-03-30 21:04:01.557,2023-03-30 21:04:01.557,100001,Leite UHT Desnatado (Piá),120001,107.2,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,7cc07ebe-9fcf-4410-82a1-ee8fca918e94,eff8f034-45b0-4eb7-a2b6-ada1c929af5e,
2019-02-06 16:00:00.000,1.0,,2019-02-06 16:00:25.672,2019-02-06 16:00:25.672,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,d0ae4aad-4731-46d3-abd2-8a6935cb9d40,meal_auto_filled,
2023-03-30 11:00:00.000,1.5,,2023-03-30 21:04:01.557,2023-03-30 21:04:01.557,100001,Aveia em Flocos Finos(Tutti Giorni),120001,157.5,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,838d45f9-0a65-46b5-8ac7-dc618fa9b341,853f3365-cf2f-4b8e-af88-23aa401f1e0e,
2018-09-08 21:00:00.000,10.0,,2018-09-09 02:00:12.763,2018-09-09 02:00:12.763,100003,Sashimi de Salmão,120001,410.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,92abcb5e-82fe-4276-8058-33398f201fda,7c4bd148-79ee-464b-83ae-98c25ebf60e1,
2018-12-18 16:00:00.000,1.0,,2018-12-18 16:00:05.325,2018-12-18 16:00:05.325,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,901bfc6c-0c83-4638-b631-0b9b225c4498,meal_auto_filled,
2018-11-28 16:00:00.000,1.0,,2018-11-28 16:01:07.185,2018-11-28 16:01:07.185,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,21301022-90e0-43d4-add3-02c330d14008,meal_auto_filled,
2023-03-30 13:00:00.000,1.5,,2023-03-30 21:07:41.537,2023-03-30 21:07:41.537,100004,uva passa preta mercatto,120001,90.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,cded6385-4c25-4a07-a7e5-b2d441eb7b7f,cf551b63-9548-41dc-8bde-7f3aa278b4cc,
2019-02-14 21:00:00.000,1.0,,2019-02-14 21:02:14.319,2019-02-14 21:02:14.319,100003,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,a67eba3b-48ba-457f-a097-f8a206445039,meal_auto_filled,
2023-03-30 13:00:00.000,0.5,,2023-03-30 21:07:41.537,2023-03-30 21:07:41.537,100004,damasco mercatto,120001,66.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,478acab3-dd83-4344-947d-a9251195346e,c236138c-f8e1-4134-b5f0-797939b89bf1,
2018-11-16 21:00:00.000,1.0,,2018-11-16 21:00:41.198,2018-11-16 21:00:41.198,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,3ec448b4-5dad-4955-a2e5-910c4346c352,meal_auto_filled,
2018-09-17 19:27:00.356,1.0,,2018-09-18 13:08:35.979,2018-09-18 13:06:32.775,100005,Top Whey 3W(Max Titanium),120001,167.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,e6a5947c-0b8c-409c-bd1e-a6b5a4087725,1214ef4e-c837-45f9-a820-4bdee7219682,
2019-01-07 21:00:00.000,1.0,,2019-01-07 21:00:00.705,2019-01-07 21:00:00.705,100003,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,eb796a2e-e596-4a6c-b183-ab311f1a9a15,meal_auto_filled,
2023-03-30 13:00:00.000,1.2,,2023-03-30 21:07:41.537,2023-03-30 21:07:41.537,100004,castanha de caju mercatto,120001,111.6,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,85cda6fa-d9bb-45e9-90c0-262fe13e4d11,229ba80a-cdf1-42cc-860b-ce6dc30a0dc7,
2018-09-15 15:00:00.000,45.0,,2018-09-16 01:45:18.708,2018-09-16 01:45:18.708,100002,Tomates,120002,8.04878,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,9c2d3dcb-375f-4697-a2df-451c3d4a07ce,45c22f3c-3efa-4666-a695-624cbff0b07f,
2018-10-04 22:00:00.000,,,2018-10-04 22:01:22.452,2018-10-04 22:01:22.452,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,ac1cbaec-0e7a-47be-b19d-7dd3f9cde28d,meal_auto_filled,
2019-02-26 17:00:00.000,1.0,,2019-02-26 17:04:29.144,2019-02-26 17:04:29.144,100002,,-1,1089.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,b37195a6-7781-40f3-b0ac-3cb9e241c35a,meal_auto_filled,
2019-01-02 16:00:00.000,1.0,,2019-01-02 16:01:15.405,2019-01-02 16:01:15.405,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,25945d74-20d3-4d96-bbee-9871790859a5,meal_auto_filled,
2023-03-30 15:00:00.000,1.0,,2023-03-30 21:13:26.476,2023-03-30 21:13:26.476,100002,marmita gastro fit 17,120001,364.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,451d02ab-049b-4c5f-abf7-b103aa9a9017,aa009a39-4d87-4496-ab48-284d0dd754d2,
2018-12-13 16:00:00.000,1.0,,2018-12-13 16:01:00.426,2018-12-13 16:01:00.426,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,a6f1c11a-9eb1-4e73-a4e9-452f1ec37319,meal_auto_filled,
2018-09-14 22:30:00.000,40.0,,2018-09-15 13:32:18.334,2018-09-15 13:32:18.334,100003,Maionese,120002,282.85715,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,af17b309-1dde-4a88-bfbf-a8320d64977b,7bc353ca-d6eb-4d36-8a98-af5d7d18d4f2,
2023-03-30 15:00:00.000,2.0,,2023-03-30 21:13:26.476,2023-03-30 21:13:26.476,100002,Ovo Cozido,120001,154.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,2162e171-a13f-4498-ad2d-9cc2ff391a14,11abc3c2-fd0c-4315-8a3f-e15c5ca4241a,
2018-09-14 22:30:00.000,180.0,,2018-09-15 13:32:18.332,2018-09-15 13:32:18.332,100003,Hambúrguer Caseiro,120002,279.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,91e520db-c6ef-4f0f-9cdb-d1ed1667d14e,04cb6e49-e93b-4174-a1b7-83f8cb9a82a8,
2018-12-21 16:00:00.000,1.0,,2018-12-21 16:01:06.029,2018-12-21 16:01:06.029,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,99837939-071a-4edb-9b28-90299a7a5bee,meal_auto_filled,
2018-09-19 00:31:00.000,200.0,,2018-09-19 11:24:59.807,2018-09-19 11:24:59.807,100003,Hambúrguer Caseiro,120002,310.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,197bd2ca-79f4-4ca9-b7bd-d761cd948c19,04cb6e49-e93b-4174-a1b7-83f8cb9a82a8,
2023-03-30 15:00:00.000,75.0,,2023-03-30 21:13:26.476,2023-03-30 21:13:26.476,100002,Feijão Preto Cozido,120002,99.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,3735dc50-f199-422b-83ae-9c665c9a94e6,5d82ab8d-f0a3-4e1e-b88e-c4fea3300b84,
2018-11-21 16:00:00.000,1.0,,2018-11-21 16:02:43.546,2018-11-21 16:02:43.546,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,7cfc4da2-f8eb-4321-a08b-c5272427b6ce,meal_auto_filled,
2018-12-08 11:00:00.000,1.0,,2018-12-08 11:01:00.330,2018-12-08 11:01:00.330,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,5e7ea600-886e-47f9-b976-bb4e32c575c1,meal_auto_filled,
2018-12-01 21:00:00.000,1.0,,2018-12-01 21:00:32.383,2018-12-01 21:00:32.383,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,d18a5699-8984-4282-8296-ff088cbe0010,meal_auto_filled,
2023-03-30 15:00:00.000,1.3,,2023-03-30 21:13:26.477,2023-03-30 21:13:26.477,100002,Suco de Laranja(Naturale),120001,97.5,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,64506557-01b7-41ff-8302-2f36b2bf9490,ec476570-acd4-4e35-a7b4-eed61b3d154a,
2018-09-20 11:00:00.000,80.0,,2018-09-20 21:34:37.047,2018-09-20 21:34:37.047,100001,Uvas-Passas (sem Sementes),120002,240.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,aa45b432-7731-4b76-902e-5640bc8ee540,baed6dc0-39cc-4448-be35-26ddb0384cb9,
2023-03-30 18:00:00.000,2.5,,2023-03-30 21:17:13.606,2023-03-30 21:17:13.606,100005,Activia Zero Morango(Activia),120001,100.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,00933c29-fab3-4258-9a95-b0ea446cc549,3eb6be1f-dc0e-41fd-a526-c1a71c3e8e65,
2018-09-13 15:00:00.000,140.0,,2018-09-13 23:28:27.419,2018-09-13 23:28:27.419,100002,Filé de Frango Grelhado,120002,231.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,664e83e9-7336-4227-a20e-e574322c50cc,1edd7814-1aff-4a69-959a-763fd8f06299,
2019-01-13 11:00:00.000,1.0,,2019-01-13 11:03:16.436,2019-01-13 11:03:16.436,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,ecdbc9aa-7cf2-43a2-a59d-5521f2703b02,meal_auto_filled,
2023-03-30 18:00:00.000,1.0,,2023-03-30 21:22:59.153,2023-03-30 21:17:13.606,100005,Banana,120001,105.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,12457548-aa85-49c5-901e-dd3ae8d96aec,c5936c0c-8c30-4a54-a98e-7588ea3f8fc0,
2018-09-18 15:27:58.331,160.0,,2018-09-18 17:31:56.604,2018-09-18 17:31:56.604,100002,Hambúrguer de Soja(Sora),120002,480.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,b8927596-81cf-4e60-92d6-f616d95d8f92,2ff5c460-c94e-4629-bb40-e6e3062e2cd2,
2018-09-08 16:29:52.813,20.0,,2018-09-08 17:06:38.775,2018-09-08 16:35:49.030,100002,Cenouras Cozidas,120002,10.860927,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0986fb20-7162-428c-8947-4c1a0eaf1bb2,054e9386-d447-4df9-848d-46014225be77,
2023-03-30 18:00:00.000,1.3,,2023-03-30 21:17:13.606,2023-03-30 21:17:13.606,100005,Granola Gran Protein(Naturale),120001,172.9,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,4a13505a-5869-4ba8-8735-a8b0132efedb,680437bf-0d1f-498f-ae62-5dff9bf1356b,
