com.samsung.shealth.tracker.pedometer_day_summary,6233003,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
2825,a53a92e4-491a-4862-af31-db5fad41b314.binning_data.json,1673736,0,97,2016-03-23 19:36:35.324,com.sec.android.app.shealth,2016-03-23 19:36:35.324,,2.9852533,1917.4907,90.74,2728,VfS0qUERdZ,com.sec.android.app.shealth,0,a53a92e4-491a-4862-af31-db5fad41b314.achievement.json,a53a92e4-491a-4862-af31-db5fad41b314,1446336000000,
1631,209e50d5-f431-441a-9883-37f9b97bf40b.binning_data.json,0,0,91,2016-03-23 19:34:59.108,com.sec.android.app.shealth,2016-03-23 19:34:59.108,,0.0,1115.253,53.969994,1540,VfS0qUERdZ,com.sec.android.app.shealth,0,209e50d5-f431-441a-9883-37f9b97bf40b.achievement.json,209e50d5-f431-441a-9883-37f9b97bf40b,1421452800000,
9808,4e64c249-a5b8-463e-a672-62d762959086.binning_data.json,6224872,0,119,2016-03-23 19:36:04.624,com.sec.android.app.shealth,2016-03-23 19:36:04.624,,6.9828415,6445.09,303.94998,9689,VfS0qUERdZ,com.sec.android.app.shealth,0,4e64c249-a5b8-463e-a672-62d762959086.achievement.json,4e64c249-a5b8-463e-a672-62d762959086,1441756800000,
7664,ffd1f945-90bb-43b3-99d0-f3d12fac2ddc.binning_data.json,4825293,0,88,2016-03-23 19:36:03.088,com.sec.android.app.shealth,2016-03-23 19:36:03.088,,3.1941447,5115.459,246.04,7576,VfS0qUERdZ,com.sec.android.app.shealth,0,ffd1f945-90bb-43b3-99d0-f3d12fac2ddc.achievement.json,ffd1f945-90bb-43b3-99d0-f3d12fac2ddc,1441324800000,
9539,239e2e71-565a-477e-a235-256283538da9.binning_data.json,5712364,0,321,2016-03-23 19:36:06.557,com.sec.android.app.shealth,2016-03-23 19:36:06.557,,2.269121,6567.4673,306.92996,9218,VfS0qUERdZ,com.sec.android.app.shealth,0,239e2e71-565a-477e-a235-256283538da9.achievement.json,239e2e71-565a-477e-a235-256283538da9,1442188800000,
5797,f266fe8d-f830-4057-950e-6383e1e295d3.binning_data.json,0,0,78,2016-03-23 19:35:40.313,com.sec.android.app.shealth,2016-03-23 19:35:40.313,,0.0,3814.9297,178.72,5719,VfS0qUERdZ,com.sec.android.app.shealth,0,f266fe8d-f830-4057-950e-6383e1e295d3.achievement.json,f266fe8d-f830-4057-950e-6383e1e295d3,1434585600000,
6303,bce7f0a3-29df-4ee8-9eec-29144da75d0a.binning_data.json,0,0,47,2016-03-23 19:35:00.892,com.sec.android.app.shealth,2016-03-23 19:35:00.892,,0.0,4191.926,194.84,6256,VfS0qUERdZ,com.sec.android.app.shealth,0,bce7f0a3-29df-4ee8-9eec-29144da75d0a.achievement.json,bce7f0a3-29df-4ee8-9eec-29144da75d0a,1421971200000,
6304,b1f43404-a35b-4d23-8d88-dcf5a80b97a0.binning_data.json,3839014,0,121,2016-03-23 19:35:57.328,com.sec.android.app.shealth,2016-03-23 19:35:57.328,,1.8869432,4191.018,199.12,6183,VfS0qUERdZ,com.sec.android.app.shealth,0,b1f43404-a35b-4d23-8d88-dcf5a80b97a0.achievement.json,b1f43404-a35b-4d23-8d88-dcf5a80b97a0,1439683200000,
2523,4b3ebc46-2b59-4a31-a7f1-7ab0651ededd.binning_data.json,1560016,0,82,2016-03-23 19:35:50.529,com.sec.android.app.shealth,2016-03-23 19:35:50.529,,4.2543087,1725.7944,83.21999,2441,VfS0qUERdZ,com.sec.android.app.shealth,0,4b3ebc46-2b59-4a31-a7f1-7ab0651ededd.achievement.json,4b3ebc46-2b59-4a31-a7f1-7ab0651ededd,1437436800000,
1992,598ad8e8-5f63-4294-a26a-3c8feea45443.binning_data.json,1139653,0,21,2016-03-23 19:37:35.779,com.sec.android.app.shealth,2016-03-23 19:37:35.779,,1.8496436,1425.8269,62.41,1971,VfS0qUERdZ,com.sec.android.app.shealth,0,598ad8e8-5f63-4294-a26a-3c8feea45443.achievement.json,598ad8e8-5f63-4294-a26a-3c8feea45443,1454976000000,
3559,88af16f0-47d7-41c2-a33c-8b6dbe0b6896.binning_data.json,0,0,46,2016-03-23 19:35:38.915,com.sec.android.app.shealth,2016-03-23 19:35:38.915,,0.0,2386.126,111.89001,3513,VfS0qUERdZ,com.sec.android.app.shealth,0,88af16f0-47d7-41c2-a33c-8b6dbe0b6896.achievement.json,88af16f0-47d7-41c2-a33c-8b6dbe0b6896,1433980800000,
5915,33f08819-46e8-4cee-84ca-ce717810cfc3.binning_data.json,0,0,217,2016-03-23 19:35:15.923,com.sec.android.app.shealth,2016-03-23 19:35:15.923,,0.0,4043.9827,190.63998,5698,VfS0qUERdZ,com.sec.android.app.shealth,0,33f08819-46e8-4cee-84ca-ce717810cfc3.achievement.json,33f08819-46e8-4cee-84ca-ce717810cfc3,1426723200000,
522,539d93a7-bfaf-4730-a712-ad99ba7b8451.binning_data.json,282889,0,34,2016-03-23 19:36:42.728,com.sec.android.app.shealth,2016-03-23 19:36:42.728,,5.681071,391.73657,18.389996,488,VfS0qUERdZ,com.sec.android.app.shealth,0,539d93a7-bfaf-4730-a712-ad99ba7b8451.achievement.json,539d93a7-bfaf-4730-a712-ad99ba7b8451,1447372800000,
7021,b59e0151-3bb8-4b91-bdcf-67659e08c070.binning_data.json,4155167,5000,226,2016-02-26 03:00:41.809,com.sec.android.app.shealth,2016-02-25 15:01:45.850,,2.4015386,4671.385,223.60997,6795,f1/7zwjou1,com.sec.android.app.shealth,0,b59e0151-3bb8-4b91-bdcf-67659e08c070.achievement.json,b59e0151-3bb8-4b91-bdcf-67659e08c070,1456358400000,
5103,3da38351-75ca-4767-8a56-0f022adf0d67.binning_data.json,3378945,5000,70,2016-03-21 15:01:48.209,com.sec.android.app.shealth,2016-03-20 15:00:10.739,,1.7392311,3209.1665,156.87999,5033,f1/7zwjou1,com.sec.android.app.shealth,0,3da38351-75ca-4767-8a56-0f022adf0d67.achievement.json,3da38351-75ca-4767-8a56-0f022adf0d67,1458432000000,
6489,be7e04d0-d251-4b8e-9d1b-9beaaefe0b73.binning_data.json,4049317,5000,172,2016-02-12 02:03:06.006,com.sec.android.app.shealth,2016-02-12 02:02:08.952,,1.7090768,4306.013,208.05998,6317,f1/7zwjou1,com.sec.android.app.shealth,0,be7e04d0-d251-4b8e-9d1b-9beaaefe0b73.achievement.json,be7e04d0-d251-4b8e-9d1b-9beaaefe0b73,1455148800000,
6030,9b0c7b16-ea49-4c4d-9dd3-a8e6b75d4e2f.binning_data.json,3701775,0,62,2016-03-23 19:35:57.028,com.sec.android.app.shealth,2016-03-23 19:35:57.028,,2.4726443,3956.7427,186.11,5968,VfS0qUERdZ,com.sec.android.app.shealth,0,9b0c7b16-ea49-4c4d-9dd3-a8e6b75d4e2f.achievement.json,9b0c7b16-ea49-4c4d-9dd3-a8e6b75d4e2f,1439596800000,
11037,623ce7e1-5b48-4410-9134-84087ff40652.binning_data.json,0,0,332,2016-03-23 19:35:19.277,com.sec.android.app.shealth,2016-03-23 19:35:19.277,,0.0,7336.439,356.01004,10705,VfS0qUERdZ,com.sec.android.app.shealth,0,623ce7e1-5b48-4410-9134-84087ff40652.achievement.json,623ce7e1-5b48-4410-9134-84087ff40652,1427760000000,
10608,189315d0-0528-4760-8f9a-eb16ce7f2db1.binning_data.json,6543619,0,214,2016-03-23 19:36:10.543,com.sec.android.app.shealth,2016-03-23 19:36:10.543,,2.3123214,7123.2285,339.40997,10394,VfS0qUERdZ,com.sec.android.app.shealth,0,189315d0-0528-4760-8f9a-eb16ce7f2db1.achievement.json,189315d0-0528-4760-8f9a-eb16ce7f2db1,1442966400000,
6204,489c7288-7e6e-41d9-b7bd-1f883acb1713.binning_data.json,3876803,0,272,2016-03-23 19:36:37.671,com.sec.android.app.shealth,2016-03-23 19:36:37.671,,2.0807867,4090.9106,199.86,5932,VfS0qUERdZ,com.sec.android.app.shealth,0,489c7288-7e6e-41d9-b7bd-1f883acb1713.achievement.json,489c7288-7e6e-41d9-b7bd-1f883acb1713,1446595200000,
2900,65ec6f4a-5b9e-4b89-a00b-43089c0362d2.binning_data.json,1749937,0,69,2016-03-23 19:37:32.367,com.sec.android.app.shealth,2016-03-23 19:37:32.367,,2.4489355,1990.8495,92.159996,2831,VfS0qUERdZ,com.sec.android.app.shealth,0,65ec6f4a-5b9e-4b89-a00b-43089c0362d2.achievement.json,65ec6f4a-5b9e-4b89-a00b-43089c0362d2,1454371200000,
7187,26b8fd95-9d32-47cc-b3eb-350a0365ca36.binning_data.json,0,0,186,2016-03-23 19:35:17.266,com.sec.android.app.shealth,2016-03-23 19:35:17.266,,0.0,4809.324,228.45004,7001,VfS0qUERdZ,com.sec.android.app.shealth,0,26b8fd95-9d32-47cc-b3eb-350a0365ca36.achievement.json,26b8fd95-9d32-47cc-b3eb-350a0365ca36,1427155200000,
15620,e845776b-5db4-48c7-bea0-c099dac15112.binning_data.json,0,0,129,2016-03-23 19:35:34.053,com.sec.android.app.shealth,2016-03-23 19:35:34.053,,0.0,10356.813,488.74,15491,VfS0qUERdZ,com.sec.android.app.shealth,0,e845776b-5db4-48c7-bea0-c099dac15112.achievement.json,e845776b-5db4-48c7-bea0-c099dac15112,1432598400000,
2073,72780067-8352-4990-8776-5d248408c9dc.binning_data.json,0,0,36,2016-03-23 19:35:02.742,com.sec.android.app.shealth,2016-03-23 19:35:02.742,,0.0,1473.0042,65.93001,2037,VfS0qUERdZ,com.sec.android.app.shealth,0,72780067-8352-4990-8776-5d248408c9dc.achievement.json,72780067-8352-4990-8776-5d248408c9dc,1422489600000,
7400,887e7e43-7303-4aaa-9f8b-93e732a4d60e.binning_data.json,4478992,0,132,2016-03-23 19:35:55.484,com.sec.android.app.shealth,2016-03-23 19:35:55.484,,5.5467052,4963.378,230.34999,7268,VfS0qUERdZ,com.sec.android.app.shealth,0,887e7e43-7303-4aaa-9f8b-93e732a4d60e.achievement.json,887e7e43-7303-4aaa-9f8b-93e732a4d60e,1439164800000,
10105,5fa8710c-9fad-4ee7-b675-7c5544358eeb.binning_data.json,0,0,118,2016-03-23 19:35:27.145,com.sec.android.app.shealth,2016-03-23 19:35:27.145,,0.0,6589.832,320.40005,9987,VfS0qUERdZ,com.sec.android.app.shealth,0,5fa8710c-9fad-4ee7-b675-7c5544358eeb.achievement.json,5fa8710c-9fad-4ee7-b675-7c5544358eeb,1430179200000,
11028,bd2ea904-d665-4df6-b76c-b737728086ad.binning_data.json,0,0,82,2016-03-23 19:35:06.755,com.sec.android.app.shealth,2016-03-23 19:35:06.755,,0.0,7181.571,336.18,10946,VfS0qUERdZ,com.sec.android.app.shealth,0,bd2ea904-d665-4df6-b76c-b737728086ad.achievement.json,bd2ea904-d665-4df6-b76c-b737728086ad,1423958400000,
8294,61435570-1084-4ca7-8219-1539071111fd.binning_data.json,0,0,40,2016-03-23 19:35:41.026,com.sec.android.app.shealth,2016-03-23 19:35:41.026,,0.0,5253.494,252.42,8254,VfS0qUERdZ,com.sec.android.app.shealth,0,61435570-1084-4ca7-8219-1539071111fd.achievement.json,61435570-1084-4ca7-8219-1539071111fd,1434844800000,
5447,4142ec19-0358-4745-90c6-65cf35179bc1.binning_data.json,0,0,69,2016-03-23 19:35:43.800,com.sec.android.app.shealth,2016-03-23 19:35:43.800,,0.0,3592.497,168.97998,5378,VfS0qUERdZ,com.sec.android.app.shealth,0,4142ec19-0358-4745-90c6-65cf35179bc1.achievement.json,4142ec19-0358-4745-90c6-65cf35179bc1,1435536000000,
3223,4919529f-7f34-4319-a0e6-380e0ccd2c05.binning_data.json,1862002,0,43,2016-03-23 19:36:32.763,com.sec.android.app.shealth,2016-03-23 19:36:32.763,,2.258859,2240.902,101.42,3180,VfS0qUERdZ,com.sec.android.app.shealth,0,4919529f-7f34-4319-a0e6-380e0ccd2c05.achievement.json,4919529f-7f34-4319-a0e6-380e0ccd2c05,1445990400000,
8947,e6824ab7-c7fe-409e-b815-2a9d1a16b11b.binning_data.json,5118826,5000,428,2016-02-11 02:00:08.117,com.sec.android.app.shealth,2016-02-11 02:00:08.117,,1.9981712,6366.3438,301.19992,8519,f1/7zwjou1,com.sec.android.app.shealth,0,e6824ab7-c7fe-409e-b815-2a9d1a16b11b.achievement.json,e6824ab7-c7fe-409e-b815-2a9d1a16b11b,1455062400000,
5992,1e104c78-bf44-4b10-a798-2e95995577e4.binning_data.json,3699682,0,156,2016-03-23 19:35:51.845,com.sec.android.app.shealth,2016-03-23 19:35:51.845,,3.167183,4009.5203,189.07999,5836,VfS0qUERdZ,com.sec.android.app.shealth,0,1e104c78-bf44-4b10-a798-2e95995577e4.achievement.json,1e104c78-bf44-4b10-a798-2e95995577e4,1437868800000,
2508,be695110-4196-4a6e-b669-fdf4ee5f8d1f.binning_data.json,1431625,0,101,2016-03-23 19:36:44.076,com.sec.android.app.shealth,2016-03-23 19:36:44.076,,1.7608079,1786.7148,82.499985,2407,VfS0qUERdZ,com.sec.android.app.shealth,0,be695110-4196-4a6e-b669-fdf4ee5f8d1f.achievement.json,be695110-4196-4a6e-b669-fdf4ee5f8d1f,1447545600000,
5566,2f19d96c-4009-4807-83a1-f237bcd48296.binning_data.json,0,0,86,2016-03-23 19:35:11.279,com.sec.android.app.shealth,2016-03-23 19:35:11.279,,0.0,3648.274,173.79999,5480,VfS0qUERdZ,com.sec.android.app.shealth,0,2f19d96c-4009-4807-83a1-f237bcd48296.achievement.json,2f19d96c-4009-4807-83a1-f237bcd48296,1425340800000,
6335,729738b4-fdd7-49d1-929e-7420780bdee1.binning_data.json,0,0,95,2016-03-23 19:35:34.899,com.sec.android.app.shealth,2016-03-23 19:35:34.899,,0.0,4281.976,198.59006,6240,VfS0qUERdZ,com.sec.android.app.shealth,0,729738b4-fdd7-49d1-929e-7420780bdee1.achievement.json,729738b4-fdd7-49d1-929e-7420780bdee1,1432857600000,
5924,17bb2d73-a33a-479b-9abe-a95b553a0edf.binning_data.json,0,0,130,2016-03-23 19:35:31.652,com.sec.android.app.shealth,2016-03-23 19:35:31.652,,0.0,4128.6064,194.25,5794,VfS0qUERdZ,com.sec.android.app.shealth,0,17bb2d73-a33a-479b-9abe-a95b553a0edf.achievement.json,17bb2d73-a33a-479b-9abe-a95b553a0edf,1431648000000,
8745,875cf87b-28aa-45e2-87a4-ea80d17640d5.binning_data.json,0,0,100,2016-03-23 19:35:34.306,com.sec.android.app.shealth,2016-03-23 19:35:34.306,,0.0,5817.785,270.72998,8645,VfS0qUERdZ,com.sec.android.app.shealth,0,875cf87b-28aa-45e2-87a4-ea80d17640d5.achievement.json,875cf87b-28aa-45e2-87a4-ea80d17640d5,1432684800000,
9659,80bca977-cc55-4abf-a989-224dd45b5e25.binning_data.json,6193253,5000,454,2016-02-15 02:00:07.329,com.sec.android.app.shealth,2016-02-15 02:00:07.329,,5.1555815,6411.4077,315.86996,9205,f1/7zwjou1,com.sec.android.app.shealth,0,80bca977-cc55-4abf-a989-224dd45b5e25.achievement.json,80bca977-cc55-4abf-a989-224dd45b5e25,1455408000000,
6160,81ed7dbf-476b-41b2-be87-e5ed1a29ff18.binning_data.json,3761803,0,128,2016-03-23 19:37:52.039,com.sec.android.app.shealth,2016-03-23 19:37:52.039,,2.2319536,4140.5674,195.88998,6032,VfS0qUERdZ,com.sec.android.app.shealth,0,81ed7dbf-476b-41b2-be87-e5ed1a29ff18.achievement.json,81ed7dbf-476b-41b2-be87-e5ed1a29ff18,1457049600000,
4308,c87ae513-248c-41b8-9ff8-9310800c90a2.binning_data.json,0,0,78,2016-03-23 19:35:08.155,com.sec.android.app.shealth,2016-03-23 19:35:08.155,,0.0,2893.4954,135.19,4230,VfS0qUERdZ,com.sec.android.app.shealth,0,c87ae513-248c-41b8-9ff8-9310800c90a2.achievement.json,c87ae513-248c-41b8-9ff8-9310800c90a2,1424390400000,
5431,23730a0b-2ffb-49f8-8664-5ec0627d42ba.binning_data.json,3332023,0,121,2016-03-23 19:36:00.391,com.sec.android.app.shealth,2016-03-23 19:36:00.391,,2.5545216,3604.9668,169.85999,5310,VfS0qUERdZ,com.sec.android.app.shealth,0,23730a0b-2ffb-49f8-8664-5ec0627d42ba.achievement.json,23730a0b-2ffb-49f8-8664-5ec0627d42ba,1440547200000,
13616,20abbb62-32f8-4853-8aac-c42aab9912e4.binning_data.json,0,0,229,2016-03-23 19:35:31.922,com.sec.android.app.shealth,2016-03-23 19:35:31.922,,0.0,9304.669,425.68,13387,VfS0qUERdZ,com.sec.android.app.shealth,0,20abbb62-32f8-4853-8aac-c42aab9912e4.achievement.json,20abbb62-32f8-4853-8aac-c42aab9912e4,1431734400000,
7425,78beeb93-500e-40ec-8451-14e6abf3c167.binning_data.json,4661215,0,181,2016-03-23 19:35:57.622,com.sec.android.app.shealth,2016-03-23 19:35:57.622,,4.0592923,4829.024,233.16998,7244,VfS0qUERdZ,com.sec.android.app.shealth,0,78beeb93-500e-40ec-8451-14e6abf3c167.achievement.json,78beeb93-500e-40ec-8451-14e6abf3c167,1439769600000,
13621,f2b5b7af-2159-4659-af35-75674111da00.binning_data.json,8566352,5000,260,2016-03-02 03:02:46.491,com.sec.android.app.shealth,2016-03-01 15:15:10.907,,2.19229,8876.207,425.53998,13361,f1/7zwjou1,com.sec.android.app.shealth,0,f2b5b7af-2159-4659-af35-75674111da00.achievement.json,f2b5b7af-2159-4659-af35-75674111da00,1456790400000,
4525,dcebdc8c-9dea-4d23-b0ee-c564e66a6336.binning_data.json,0,0,92,2016-03-23 19:35:00.532,com.sec.android.app.shealth,2016-03-23 19:35:00.532,,0.0,2930.8416,144.66,4433,VfS0qUERdZ,com.sec.android.app.shealth,0,dcebdc8c-9dea-4d23-b0ee-c564e66a6336.achievement.json,dcebdc8c-9dea-4d23-b0ee-c564e66a6336,1421884800000,
7059,6eb8c223-2faf-454f-9d86-1073ac2e9a17.binning_data.json,4345568,5000,362,2016-03-18 03:08:29.236,com.sec.android.app.shealth,2016-03-17 15:16:37.443,,3.8433053,4716.974,231.49998,6697,f1/7zwjou1,com.sec.android.app.shealth,0,6eb8c223-2faf-454f-9d86-1073ac2e9a17.achievement.json,6eb8c223-2faf-454f-9d86-1073ac2e9a17,1458172800000,
2952,1c583f24-8411-4b41-b296-ccd71250384b.binning_data.json,1697401,0,76,2016-03-23 19:35:51.348,com.sec.android.app.shealth,2016-03-23 19:35:51.348,,2.3259115,2011.466,95.29999,2876,VfS0qUERdZ,com.sec.android.app.shealth,0,1c583f24-8411-4b41-b296-ccd71250384b.achievement.json,1c583f24-8411-4b41-b296-ccd71250384b,1437696000000,
8434,dd6f3009-bf9a-48c1-9226-23d570afb1fe.binning_data.json,5336101,5000,217,2016-03-22 03:00:07.033,com.sec.android.app.shealth,2016-03-21 15:01:47.860,,3.7475448,5532.8,266.68,8217,f1/7zwjou1,com.sec.android.app.shealth,0,dd6f3009-bf9a-48c1-9226-23d570afb1fe.achievement.json,dd6f3009-bf9a-48c1-9226-23d570afb1fe,1458518400000,
7270,cb8b0425-f708-4b69-bb42-a4a5232c8715.binning_data.json,0,0,205,2016-03-23 19:35:22.915,com.sec.android.app.shealth,2016-03-23 19:35:22.915,,0.0,4935.3486,230.20998,7065,VfS0qUERdZ,com.sec.android.app.shealth,0,cb8b0425-f708-4b69-bb42-a4a5232c8715.achievement.json,cb8b0425-f708-4b69-bb42-a4a5232c8715,1428883200000,
6718,5b650529-484c-412e-888a-b7bf3be41101.binning_data.json,4358200,0,139,2016-03-23 19:35:53.462,com.sec.android.app.shealth,2016-03-23 19:35:53.462,,4.4841695,4380.4688,210.60999,6579,VfS0qUERdZ,com.sec.android.app.shealth,0,5b650529-484c-412e-888a-b7bf3be41101.achievement.json,5b650529-484c-412e-888a-b7bf3be41101,1438560000000,
5386,b437bd83-5792-45d6-9200-43c73564f704.binning_data.json,3163364,0,126,2016-03-23 19:35:48.780,com.sec.android.app.shealth,2016-03-23 19:35:48.780,,1.9517041,3646.9321,168.51999,5260,VfS0qUERdZ,com.sec.android.app.shealth,0,b437bd83-5792-45d6-9200-43c73564f704.achievement.json,b437bd83-5792-45d6-9200-43c73564f704,1436918400000,
1955,c4ce3430-f0e3-45a6-b2d1-d3f3c497b8c0.binning_data.json,0,0,87,2016-03-23 19:35:18.707,com.sec.android.app.shealth,2016-03-23 19:35:18.707,,0.0,1369.6753,64.49999,1868,VfS0qUERdZ,com.sec.android.app.shealth,0,c4ce3430-f0e3-45a6-b2d1-d3f3c497b8c0.achievement.json,c4ce3430-f0e3-45a6-b2d1-d3f3c497b8c0,1427587200000,
5407,abcbbca0-d560-4a21-895a-ecd919c6c4bf.binning_data.json,0,0,50,2016-03-23 19:35:31.227,com.sec.android.app.shealth,2016-03-23 19:35:31.227,,0.0,3580.7449,166.32,5357,VfS0qUERdZ,com.sec.android.app.shealth,0,abcbbca0-d560-4a21-895a-ecd919c6c4bf.achievement.json,abcbbca0-d560-4a21-895a-ecd919c6c4bf,1431475200000,
3648,139764ff-8041-44a7-b84b-39817052927c.binning_data.json,0,0,29,2016-03-23 19:35:35.818,com.sec.android.app.shealth,2016-03-23 19:35:35.818,,0.0,2475.3628,112.77,3619,VfS0qUERdZ,com.sec.android.app.shealth,0,139764ff-8041-44a7-b84b-39817052927c.achievement.json,139764ff-8041-44a7-b84b-39817052927c,1433116800000,
2092,242764b7-7f56-4675-a6d7-6d3ec7851186.binning_data.json,1378175,0,49,2016-03-23 19:36:08.790,com.sec.android.app.shealth,2016-03-23 19:36:08.790,,3.4082444,1339.0688,65.479996,2043,VfS0qUERdZ,com.sec.android.app.shealth,0,242764b7-7f56-4675-a6d7-6d3ec7851186.achievement.json,242764b7-7f56-4675-a6d7-6d3ec7851186,1442707200000,
8780,0e18b4ae-b0cd-43f3-849b-b715b482c850.binning_data.json,0,0,49,2016-03-23 19:35:40.113,com.sec.android.app.shealth,2016-03-23 19:35:40.113,,0.0,5861.0146,271.50998,8731,VfS0qUERdZ,com.sec.android.app.shealth,0,0e18b4ae-b0cd-43f3-849b-b715b482c850.achievement.json,0e18b4ae-b0cd-43f3-849b-b715b482c850,1434499200000,
5067,669d2c37-a080-48d8-ab8e-37e61be5de49.binning_data.json,0,0,114,2016-03-23 19:35:35.219,com.sec.android.app.shealth,2016-03-23 19:35:35.219,,0.0,3458.198,159.94,4953,VfS0qUERdZ,com.sec.android.app.shealth,0,669d2c37-a080-48d8-ab8e-37e61be5de49.achievement.json,669d2c37-a080-48d8-ab8e-37e61be5de49,1432944000000,
8648,222781b1-37bd-4ddf-b5cc-8e7a475e529e.binning_data.json,0,0,59,2016-03-23 19:35:14.018,com.sec.android.app.shealth,2016-03-23 19:35:14.018,,0.0,5638.398,265.69998,8589,VfS0qUERdZ,com.sec.android.app.shealth,0,222781b1-37bd-4ddf-b5cc-8e7a475e529e.achievement.json,222781b1-37bd-4ddf-b5cc-8e7a475e529e,1426204800000,
6945,ee2f379c-ea42-47b2-83e2-6a40ae0a445a.binning_data.json,3972929,0,265,2016-03-23 19:36:29.934,com.sec.android.app.shealth,2016-03-23 19:36:29.934,,9.888861,4891.766,231.21997,6680,VfS0qUERdZ,com.sec.android.app.shealth,0,ee2f379c-ea42-47b2-83e2-6a40ae0a445a.achievement.json,ee2f379c-ea42-47b2-83e2-6a40ae0a445a,1445558400000,
5260,8f0e35fa-5b03-422b-8405-2f5cd6ea518b.binning_data.json,3044875,0,163,2016-03-23 19:36:20.460,com.sec.android.app.shealth,2016-03-23 19:36:20.460,,1.8723952,3660.2114,167.65997,5097,VfS0qUERdZ,com.sec.android.app.shealth,0,8f0e35fa-5b03-422b-8405-2f5cd6ea518b.achievement.json,8f0e35fa-5b03-422b-8405-2f5cd6ea518b,1444176000000,
2791,ca4a2798-ba23-4881-af30-ffddbef7bc17.binning_data.json,1758470,0,33,2016-03-23 19:36:30.948,com.sec.android.app.shealth,2016-03-23 19:36:30.948,,1.8504374,1811.4785,86.149994,2758,VfS0qUERdZ,com.sec.android.app.shealth,0,ca4a2798-ba23-4881-af30-ffddbef7bc17.achievement.json,ca4a2798-ba23-4881-af30-ffddbef7bc17,1445731200000,
7492,e00cf0cb-064b-419f-b544-00e9df35658b.binning_data.json,4286815,0,115,2016-03-23 19:36:59.685,com.sec.android.app.shealth,2016-03-23 19:36:59.685,,2.19229,5331.8853,245.36998,7377,VfS0qUERdZ,com.sec.android.app.shealth,0,e00cf0cb-064b-419f-b544-00e9df35658b.achievement.json,e00cf0cb-064b-419f-b544-00e9df35658b,1449705600000,
7160,7e927b82-b203-4f06-937f-c9b819987383.binning_data.json,0,0,87,2016-03-23 19:35:44.379,com.sec.android.app.shealth,2016-03-23 19:35:44.379,,0.0,4814.499,222.5,7073,VfS0qUERdZ,com.sec.android.app.shealth,0,7e927b82-b203-4f06-937f-c9b819987383.achievement.json,7e927b82-b203-4f06-937f-c9b819987383,1435708800000,
3566,a03c0929-16e4-4cd4-bd65-fd7809258000.binning_data.json,2076522,0,171,2016-03-23 19:36:52.362,com.sec.android.app.shealth,2016-03-23 19:36:52.362,,2.1285584,2536.9104,122.37998,3395,VfS0qUERdZ,com.sec.android.app.shealth,0,a03c0929-16e4-4cd4-bd65-fd7809258000.achievement.json,a03c0929-16e4-4cd4-bd65-fd7809258000,1448755200000,
5385,9ccea662-675c-467c-9a5d-e716b5c38f4e.binning_data.json,0,0,98,2016-03-23 19:35:09.091,com.sec.android.app.shealth,2016-03-23 19:35:09.091,,0.0,3603.0623,167.77,5287,VfS0qUERdZ,com.sec.android.app.shealth,0,9ccea662-675c-467c-9a5d-e716b5c38f4e.achievement.json,9ccea662-675c-467c-9a5d-e716b5c38f4e,1424649600000,
7270,d71bc98f-7aa0-4f42-bc95-fe9b13474797.binning_data.json,4415900,0,106,2016-03-23 19:35:53.992,com.sec.android.app.shealth,2016-03-23 19:35:53.992,,4.0046105,4827.363,227.60999,7164,VfS0qUERdZ,com.sec.android.app.shealth,0,d71bc98f-7aa0-4f42-bc95-fe9b13474797.achievement.json,d71bc98f-7aa0-4f42-bc95-fe9b13474797,1438732800000,
6724,4ca6af02-e784-4424-87ca-0979b748db6b.binning_data.json,0,0,128,2016-03-23 19:35:12.389,com.sec.android.app.shealth,2016-03-23 19:35:12.389,,0.0,4335.9487,209.43999,6596,VfS0qUERdZ,com.sec.android.app.shealth,0,4ca6af02-e784-4424-87ca-0979b748db6b.achievement.json,4ca6af02-e784-4424-87ca-0979b748db6b,1425686400000,
1663,505d62c1-7d94-4c8c-a6a6-d84fae4d0008.binning_data.json,1066485,0,40,2016-03-23 19:36:43.446,com.sec.android.app.shealth,2016-03-23 19:36:43.446,,1.5628387,1090.149,51.939995,1623,VfS0qUERdZ,com.sec.android.app.shealth,0,505d62c1-7d94-4c8c-a6a6-d84fae4d0008.achievement.json,505d62c1-7d94-4c8c-a6a6-d84fae4d0008,1447459200000,
4633,531d00f4-d4d9-49f2-8e40-37d8bf33c909.binning_data.json,0,0,79,2016-03-23 19:35:41.329,com.sec.android.app.shealth,2016-03-23 19:35:41.329,,0.0,3180.001,147.14,4554,VfS0qUERdZ,com.sec.android.app.shealth,0,531d00f4-d4d9-49f2-8e40-37d8bf33c909.achievement.json,531d00f4-d4d9-49f2-8e40-37d8bf33c909,1434931200000,
6615,3071780e-0b51-4300-ae07-0a35d7600c46.binning_data.json,0,0,34,2016-03-23 19:35:32.753,com.sec.android.app.shealth,2016-03-23 19:35:32.753,,0.0,4306.633,208.03,6581,VfS0qUERdZ,com.sec.android.app.shealth,0,3071780e-0b51-4300-ae07-0a35d7600c46.achievement.json,3071780e-0b51-4300-ae07-0a35d7600c46,1432080000000,
