com.samsung.shealth.tracker.pedometer_event,6233003,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2022-09-16 21:52:43.000,2022-09-16 22:10:27.000,2022-09-16 22:10:27.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1340,2022-09-16 22:10:27.000,45cf2bb5-fe08-ccc3-8bb4-8026ceb629c3,
2020-02-10 19:20:01.412,2020-02-10 19:43:52.169,2020-02-10 19:30:03.328,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,3303,2020-02-10 19:43:39.405,e75b01a5-28a4-44ff-aae1-365f96bc561d,
2022-08-02 04:55:37.000,2022-08-02 05:14:54.000,2022-08-02 05:14:54.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1617,2022-08-02 05:14:54.000,a373c005-b7c6-3546-187b-345be883840f,
2022-10-24 22:08:02.000,2022-10-24 22:23:27.000,2022-10-24 22:23:27.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1148,2022-10-24 22:23:27.000,e4438f24-fa6a-170b-fdc2-658c5b2e6cb0,
2022-01-04 01:03:45.000,2022-01-04 01:15:35.000,2022-01-04 01:15:35.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,948,2022-01-04 01:15:35.000,18d80510-e983-a2ff-0c40-559f4e5be278,
2020-02-17 13:07:49.595,2020-02-17 13:24:38.434,2020-02-17 13:08:10.578,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1787,2020-02-17 13:24:37.525,f056e088-b07d-4347-9cb2-bd5d3a66392c,
2022-03-31 19:06:16.000,2022-03-31 19:17:48.000,2022-03-31 19:17:48.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1102,2022-03-31 19:17:48.000,c48d80b2-189c-380a-99c1-5c40dbfcbf2c,
2022-05-28 12:34:19.000,2022-05-28 12:47:25.000,2022-05-28 12:47:25.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1170,2022-05-28 12:47:25.000,17e5eced-c739-8fcf-f092-dd23987b8830,
2020-01-06 16:50:15.305,2020-01-06 17:04:03.128,2020-01-06 17:00:16.688,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1188,2020-01-06 17:04:02.220,57ce213d-1171-43bc-84fe-a632e2106d5a,
2022-10-08 15:02:35.000,2022-10-08 15:14:44.000,2022-10-08 15:14:44.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1101,2022-10-08 15:14:44.000,31065d2f-235f-2d11-944e-6ece0dd508c7,
2020-02-24 13:45:55.967,2020-02-24 14:08:38.982,2020-02-24 13:55:59.757,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,2327,2020-02-24 14:08:37.804,ebe7acf9-42ed-4f84-9711-03fa156894a0,
2019-09-27 20:13:20.511,2019-09-27 20:24:26.095,2019-09-27 20:23:24.234,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1100,2019-09-27 20:24:20.591,c74e2857-2eb1-4299-9fc9-b7fa28e71cc7,
2020-02-18 10:38:33.693,2020-02-18 10:49:52.877,2020-02-18 10:48:42.221,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1056,2020-02-18 10:49:45.324,e685aa06-df48-4f81-afb0-96719c8f9c40,
2022-07-31 20:26:58.000,2022-07-31 20:47:24.000,2022-07-31 20:47:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1896,2022-07-31 20:47:24.000,eba5e1f5-9ff5-8455-45ff-22d1edba6c73,
2021-02-02 12:18:14.000,2021-02-02 12:37:59.000,2021-02-02 12:37:59.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1753,2021-02-02 12:37:59.000,51febcd2-d963-e035-389b-0d4ba2a61b6e,
2019-11-05 16:40:59.281,2019-11-05 16:57:34.248,2019-11-05 16:50:59.099,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1572,2019-11-05 16:57:00.410,878ef30a-af8d-4960-ae55-5ab916c23d04,
2022-08-22 21:42:25.000,2022-08-22 21:54:03.000,2022-08-22 21:54:03.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1116,2022-08-22 21:54:03.000,4fd6c77e-4b71-17da-5244-c7f97550400b,
2022-04-07 22:11:16.000,2022-04-07 22:23:46.000,2022-04-07 22:23:46.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1132,2022-04-07 22:23:46.000,e21dac54-779a-b2e1-60c9-2c39c1b0b7bd,
2022-09-07 20:37:48.000,2022-09-07 20:55:36.000,2022-09-07 20:55:36.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1633,2022-09-07 20:55:36.000,37d460b2-fee0-6e1a-ab3b-b6551053bc63,
2019-09-12 15:31:48.887,2019-09-12 15:32:21.820,2019-09-12 15:32:02.522,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,21,2019-09-12 15:32:19.741,88f6dfef-808a-4022-ba82-fef424e34a47,
2019-11-12 11:10:26.501,2019-11-12 11:23:00.676,2019-11-12 11:20:27.494,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1322,2019-11-12 11:22:58.841,33e1b105-eb2a-495c-9bc6-88042a1eb730,
2022-07-27 22:40:57.000,2022-07-27 22:51:58.000,2022-07-27 22:51:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1114,2022-07-27 22:51:58.000,c1d8368f-d895-d206-4824-ffbdaf6a0d5f,
2021-11-27 13:39:30.000,2021-11-27 13:52:15.000,2021-11-27 13:52:15.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1142,2021-11-27 13:52:15.000,84dc2470-5e89-3dd1-93c9-8ebec615fd4d,
2022-08-22 22:44:17.000,2022-08-22 22:59:56.000,2022-08-22 22:59:56.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1179,2022-08-22 22:59:56.000,d11f52a9-6f6b-58f1-850d-c3ba881d60e1,
2022-06-20 23:00:41.000,2022-06-20 23:17:54.000,2022-06-20 23:17:54.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1584,2022-06-20 23:17:54.000,f0794c52-27e6-d2e5-d6d2-36753c95122f,
2019-11-28 16:10:15.057,2019-11-28 16:27:08.950,2019-11-28 16:20:15.096,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1631,2019-11-28 16:26:55.376,de3e57b0-5aab-4795-aeae-5ad1a68af625,
2022-10-10 16:04:07.000,2022-10-10 16:21:19.000,2022-10-10 16:21:19.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1344,2022-10-10 16:21:19.000,303f2c18-3245-a759-5261-014a402046d7,
2019-09-22 20:06:57.762,2019-09-22 20:07:43.154,2019-09-22 20:07:25.518,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,53,2019-09-22 20:07:27.849,d1324ea4-e91e-48ea-8dd0-01197a7502cb,
2022-03-09 20:06:06.000,2022-03-09 20:25:27.000,2022-03-09 20:25:27.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1248,2022-03-09 20:25:27.000,2b993ce3-e619-059c-abe7-6c366b9a1d64,
2020-02-28 18:56:28.000,2020-02-28 18:57:08.982,2020-02-28 18:56:38.744,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,38,2020-02-28 18:57:08.151,eef5383d-fe6b-4aab-8a04-03f38d2e383e,
2020-01-06 13:00:02.701,2020-01-06 13:34:35.518,2020-01-06 13:02:26.995,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2911,2020-01-06 13:33:33.648,0798b47c-33e5-4493-aac9-df28256b61ab,
2020-12-28 19:40:17.583,2020-12-28 20:27:37.960,2020-12-28 19:50:18.257,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,5942,2020-12-28 20:26:39.104,a0bd906e-c4df-4573-8ac6-a24eb8ab9b2b,
2022-08-10 20:53:13.000,2022-08-10 21:06:52.000,2022-08-10 21:06:52.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1223,2022-08-10 21:06:52.000,598e6080-b2b6-fbdf-218a-82f3e2eb9289,
2019-08-27 16:27:49.159,2019-08-27 16:42:05.671,2019-08-27 16:37:53.963,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1434,2019-08-27 16:41:32.270,8b45131e-5fbf-45b5-b723-2aca5e134346,
2020-12-31 00:26:39.000,2020-12-31 00:41:44.000,2020-12-31 00:41:44.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1081,2020-12-31 00:41:44.000,6001d5c7-c270-abcc-4d7a-4ec640b802e3,
2020-03-02 12:25:44.809,2020-03-02 12:49:20.298,2020-03-02 12:35:47.941,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,2865,2020-03-02 12:49:16.081,64508c42-43bd-429b-83a4-afb6da439dde,
2020-02-10 18:21:02.516,2020-02-10 18:32:04.746,2020-02-10 18:31:03.881,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1187,2020-02-10 18:32:01.044,e276441c-ddc0-41c2-b2aa-8c4665573b5d,
2021-08-30 21:23:22.000,2021-08-30 21:35:01.000,2021-08-30 21:35:01.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1073,2021-08-30 21:35:01.000,39bea0a8-f70e-2a4a-5c8b-4151456670df,
2022-07-29 21:56:08.000,2022-07-29 22:08:15.000,2022-07-29 22:08:15.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1063,2022-07-29 22:08:15.000,dcbba0db-6dcb-06bb-6f68-a9bda67348b0,
2022-05-31 19:35:03.000,2022-05-31 19:45:27.000,2022-05-31 19:45:27.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1045,2022-05-31 19:45:27.000,f0adcb71-287d-e318-edfa-c744c37b4e7b,
2019-11-29 10:48:44.439,2019-11-29 11:02:18.541,2019-11-29 10:58:45.346,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1383,2019-11-29 11:02:17.076,61f488cd-6b42-46bd-a7e0-f584e115af9d,
2022-04-29 00:02:17.000,2022-04-29 00:14:33.000,2022-04-29 00:14:33.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1067,2022-04-29 00:14:33.000,b696031f-ab4c-80bd-0b5c-8a4317fb3f28,
2021-01-02 14:57:00.871,2021-01-02 15:09:52.633,2021-01-02 15:07:17.332,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1171,2021-01-02 15:09:00.984,0ec26be4-85a2-4ff5-8cc3-de96b7c28a48,
2022-08-03 00:55:47.000,2022-08-03 01:15:24.000,2022-08-03 01:15:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1704,2022-08-03 01:15:24.000,258c004f-f017-4bc9-e2be-10181d8d1695,
2021-08-19 19:50:58.000,2021-08-19 20:09:33.000,2021-08-19 20:09:33.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1539,2021-08-19 20:09:33.000,203da74a-5961-e165-3966-1daffd11747b,
2021-01-02 22:01:11.061,2021-01-02 22:19:15.702,2021-01-02 22:11:14.575,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2540,2021-01-02 22:19:13.775,63ff6a3d-768e-42c4-ac40-2af10bb61a41,
2019-11-12 11:23:28.911,2019-11-12 11:24:26.116,2019-11-12 11:23:43.396,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,77,2019-11-12 11:24:19.049,f1e98431-b627-42c6-bed0-e360ca579a7d,
2022-11-15 05:35:17.000,2022-11-15 05:58:41.000,2022-11-15 05:58:41.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1737,2022-11-15 05:58:41.000,e21962a4-24ec-bb03-9215-85da51aff30b,
2022-07-04 23:25:27.000,2022-07-04 23:38:24.000,2022-07-04 23:38:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1054,2022-07-04 23:38:24.000,a2c778fe-7982-395d-c13e-a304528f1882,
2022-07-06 18:46:05.000,2022-07-06 18:58:02.000,2022-07-06 18:58:02.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,975,2022-07-06 18:58:02.000,9e0ad46e-9cd9-7b85-7f7b-1ecf697ec5f8,
2022-09-14 22:28:40.000,2022-09-14 22:42:26.000,2022-09-14 22:42:26.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1157,2022-09-14 22:42:26.000,6c89279e-65b6-13e5-4fdf-78cc95f0c9f8,
2021-07-21 23:15:36.000,2021-07-21 23:35:36.000,2021-07-21 23:35:36.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1555,2021-07-21 23:35:36.000,65c00e5d-bdc8-ed40-8ba2-59f57809b835,
2019-11-22 15:49:20.487,2019-11-22 16:08:24.692,2019-11-22 15:59:23.108,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1781,2019-11-22 16:08:21.805,941b6bce-5be7-4a80-835b-995a011a9c1d,
2020-02-17 12:47:51.750,2020-02-17 13:05:43.445,2020-02-17 12:48:09.732,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1890,2020-02-17 13:05:39.228,32641329-531e-42fa-98f6-7bb014942115,
2022-05-26 22:13:56.000,2022-05-26 22:26:10.000,2022-05-26 22:26:10.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1066,2022-05-26 22:26:10.000,38982809-9a87-6514-3bd2-6285ff461c62,
2022-06-25 22:06:45.000,2022-06-25 22:28:25.000,2022-06-25 22:28:25.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1993,2022-06-25 22:28:25.000,5eff1001-fd95-65d2-f5a0-804255d8d551,
2022-08-29 22:43:36.000,2022-08-29 22:55:47.000,2022-08-29 22:55:47.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1007,2022-08-29 22:55:47.000,1769e685-8a95-dee5-cce2-31c39c460eed,
2021-10-05 21:06:51.000,2021-10-05 21:18:54.000,2021-10-05 21:18:54.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1088,2021-10-05 21:18:54.000,de324f30-344b-b93d-9f8c-f5c9dc584458,
2022-03-08 21:06:43.000,2022-03-08 21:18:22.000,2022-03-08 21:18:22.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1019,2022-03-08 21:18:22.000,a53ee501-2c3f-8a5f-71f4-bc56f62c2d84,
2020-02-17 13:26:55.041,2020-02-17 13:31:28.289,2020-02-17 13:27:47.194,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,465,2020-02-17 13:31:17.716,71078ec4-d407-4628-80d7-93734bc67e84,
2019-09-30 16:03:51.386,2019-09-30 16:16:49.114,2019-09-30 16:13:54.093,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1257,2019-09-30 16:15:51.487,d9ef9f80-6ca3-49e8-8aad-c790a515b99d,
2019-11-18 16:09:02.175,2019-11-18 16:20:07.195,2019-11-18 16:19:12.235,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1074,2019-11-18 16:20:04.860,af5ad057-891f-4923-9fce-32791f5cff3c,
2022-09-19 21:15:36.000,2022-09-19 21:31:06.000,2022-09-19 21:31:06.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1232,2022-09-19 21:31:06.000,4d1ba0fd-bbc6-0ba7-48f9-5c39216a5419,
2019-12-03 16:05:42.367,2019-12-03 16:19:33.105,2019-12-03 16:15:43.109,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1346,2019-12-03 16:19:23.702,ace01f93-233f-401b-ab11-24c79e723555,
2020-01-07 22:04:39.680,2020-01-07 22:29:21.162,2020-01-07 22:14:41.112,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2298,2020-01-07 22:28:22.616,3d1e5cb2-b2d0-4d89-9349-cf5fd5031f10,
2022-08-05 23:29:26.000,2022-08-05 23:41:03.000,2022-08-05 23:41:03.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1031,2022-08-05 23:41:03.000,69355406-f258-cb8e-3d40-22e7bd0b3e08,
2020-02-14 11:45:01.324,2020-02-14 11:59:58.540,2020-02-14 11:55:09.681,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1387,2020-02-14 11:59:55.872,4f3fc28c-3ac5-4a8e-825b-8f947e765362,
2022-09-24 13:50:10.000,2022-09-24 14:04:09.000,2022-09-24 14:04:09.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1269,2022-09-24 14:04:09.000,8d34e8bf-983e-a01e-97a8-99b24a7f0822,
2022-10-05 22:11:00.000,2022-10-05 22:23:30.000,2022-10-05 22:23:30.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1019,2022-10-05 22:23:30.000,e0f0e876-5b24-1841-f5a8-223f4b3e36a6,
2021-11-07 13:33:11.000,2021-11-07 13:46:19.000,2021-11-07 13:46:19.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1285,2021-11-07 13:46:19.000,082d7659-2028-0cc3-6286-b3592127a299,
2022-08-26 00:08:18.000,2022-08-26 00:22:04.000,2022-08-26 00:22:04.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1130,2022-08-26 00:22:04.000,4fda5fbf-8053-7547-1163-c7c532b4f3ff,
2022-06-14 23:30:48.000,2022-06-14 23:43:04.000,2022-06-14 23:43:04.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1106,2022-06-14 23:43:04.000,a6e60027-caec-4b1f-7316-3046b5c6e20e,
2020-03-16 19:44:28.090,2020-03-16 19:44:39.981,2020-03-16 19:44:39.981,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,8,2020-03-16 19:44:38.146,de6d5801-29be-4108-ac42-ca3df152d5e8,
2021-04-15 09:41:11.000,2021-04-15 09:52:54.000,2021-04-15 09:52:54.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1072,2021-04-15 09:52:54.000,7ba6d05a-d6b5-dac7-5758-85d7cb954a7a,
2022-04-12 21:39:48.000,2022-04-12 21:49:56.000,2022-04-12 21:49:56.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1027,2022-04-12 21:49:56.000,ce094c67-723b-7c66-7d97-049a24ee0c1c,
2022-03-28 21:04:41.000,2022-03-28 21:20:45.000,2022-03-28 21:20:45.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1162,2022-03-28 21:20:45.000,3ea89749-d326-5a95-0345-a5dd16431dc3,
2022-06-11 17:37:38.000,2022-06-11 17:54:09.000,2022-06-11 17:54:09.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1355,2022-06-11 17:54:09.000,68ebe191-2ae5-6941-6be0-bf937728e373,
2022-09-10 18:49:44.000,2022-09-10 19:24:19.000,2022-09-10 19:24:19.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,3348,2022-09-10 19:24:19.000,33927db5-fa20-5ced-cfee-b115e424b526,
2019-09-25 12:04:13.426,2019-09-25 12:46:19.965,2019-09-25 12:14:15.753,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,3948,2019-09-25 12:45:42.775,6ff508ca-58e5-4aa5-a578-558190efc699,
2021-08-13 00:06:02.000,2021-08-13 00:27:08.000,2021-08-13 00:27:08.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1594,2021-08-13 00:27:08.000,82a5cfc0-1eb8-91f8-e116-308ce1acb4fe,
2020-01-02 14:00:42.925,2020-01-02 14:13:27.126,2020-01-02 14:10:46.139,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1088,2020-01-02 14:12:43.082,6ae0cb72-86b5-4be3-843b-55bdeae65bff,
2022-05-06 00:02:18.000,2022-05-06 00:16:47.000,2022-05-06 00:16:47.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1192,2022-05-06 00:16:47.000,bb5dbde4-4e9b-83ac-cf2e-6ed7ad7d904c,
2021-08-13 11:51:59.000,2021-08-13 12:14:02.000,2021-08-13 12:14:02.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2023,2021-08-13 12:14:02.000,824a3f13-7f9c-719b-c616-eb4f51b6d738,
2022-11-04 16:13:20.000,2022-11-04 16:25:26.000,2022-11-04 16:25:26.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1063,2022-11-04 16:25:26.000,3796e313-ceb4-d6b2-9bfc-aa419ad84ce7,
2021-07-23 19:00:55.000,2021-07-23 19:16:50.000,2021-07-23 19:16:50.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1172,2021-07-23 19:16:50.000,2574267c-7b11-1f06-7b78-0149ce514eb9,
2022-05-12 20:43:51.000,2022-05-12 21:13:03.000,2022-05-12 21:13:03.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2189,2022-05-12 21:13:03.000,268f4ff9-7264-2891-5f79-ef304aaaa5b9,
2020-02-21 14:24:47.164,2020-02-21 14:37:06.113,2020-02-21 14:34:50.109,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1148,2020-02-21 14:36:47.305,a6664db8-c20b-4578-b612-c19d5650b4be,
2019-09-03 16:20:49.148,2019-09-03 16:35:00.214,2019-09-03 16:30:52.633,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1367,2019-09-03 16:34:08.594,88f149d2-adf4-4ae9-8908-af000e236a78,
2022-07-30 14:09:21.000,2022-07-30 14:21:11.000,2022-07-30 14:21:11.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1011,2022-07-30 14:21:11.000,7ad83f6f-fb98-e86a-2644-227e4777cbbf,
2019-12-30 20:49:13.089,2019-12-30 21:01:39.657,2019-12-30 20:59:18.599,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1132,2019-12-30 21:01:34.023,8dfc8d80-d467-4a89-8822-e0cfa989c1a5,
2021-11-23 20:59:52.000,2021-11-23 21:12:54.000,2021-11-23 21:12:54.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1226,2021-11-23 21:12:54.000,9e72567d-56ef-2d34-db4d-171b6e1bfbb9,
2022-06-29 22:11:40.000,2022-06-29 22:23:38.000,2022-06-29 22:23:38.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1046,2022-06-29 22:23:38.000,e100a347-0170-c046-9f27-6910ea12a615,
2020-03-02 12:51:23.162,2020-03-02 13:01:36.895,2020-03-02 13:01:26.166,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1345,2020-03-02 13:01:33.243,032fa781-e05d-4a03-b318-84aeca5344b2,
2021-01-06 15:02:58.156,2021-01-06 15:15:13.720,2021-01-06 15:12:59.129,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1197,2021-01-06 15:14:58.248,f28a9d36-a581-4bd1-aa79-9127f571d2cf,
2022-05-14 16:49:13.000,2022-05-14 17:00:53.000,2022-05-14 17:00:53.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,878,2022-05-14 17:00:53.000,aae9c6b8-270b-c086-c32f-debb55cf634a,
2022-05-19 22:08:35.000,2022-05-19 22:23:14.000,2022-05-19 22:23:14.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1101,2022-05-19 22:23:14.000,465721e2-9c8b-cb76-7074-3d191b4d6c06,
2019-10-31 16:43:54.517,2019-10-31 16:55:58.098,2019-10-31 16:53:56.525,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1159,2019-10-31 16:54:54.584,dfac365a-7c85-4799-afd3-748be541c42a,
2022-09-02 20:41:48.000,2022-09-02 20:53:24.000,2022-09-02 20:53:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1075,2022-09-02 20:53:24.000,f4a720ce-2908-413d-e62d-d9c9b2018b12,
2021-01-03 11:48:09.000,2021-01-03 12:04:22.000,2021-01-03 12:04:22.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,955,2021-01-03 12:04:22.000,de9fc545-53cb-63b3-6264-85afdd6afd8e,
2022-05-10 20:42:07.000,2022-05-10 20:56:10.000,2022-05-10 20:56:10.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1291,2022-05-10 20:56:10.000,2a7d0be8-6896-fd7d-f198-335ea576552c,
2022-08-12 21:11:52.000,2022-08-12 21:22:41.000,2022-08-12 21:22:41.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1114,2022-08-12 21:22:41.000,baa7fb69-32be-272a-63ec-922f1858a2cc,
2020-02-27 15:22:40.589,2020-02-27 15:37:18.377,2020-02-27 15:32:42.679,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1488,2020-02-27 15:37:15.843,3199ea55-4b6b-4f39-be75-464abed8268d,
2022-11-09 22:01:55.000,2022-11-09 22:16:39.000,2022-11-09 22:16:39.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1135,2022-11-09 22:16:39.000,9cb7a64c-c4d8-1fa7-ac94-2b06c97ae7ba,
2020-07-14 19:42:47.235,2020-07-14 19:55:02.750,2020-07-14 19:52:51.058,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1212,2020-07-14 19:54:50.152,9fa956a3-8af4-43e3-a5a5-118733c3adfc,
2019-12-29 22:06:34.988,2019-12-29 22:29:12.431,2019-12-29 22:17:19.331,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2114,2019-12-29 22:29:11.766,531997e9-9b79-4204-8f97-2b38219dc7d7,
2022-06-28 00:01:09.000,2022-06-28 00:18:17.000,2022-06-28 00:18:17.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1447,2022-06-28 00:18:17.000,c0acda74-91ab-058f-e937-6f49bcb5178f,
2022-03-21 20:03:40.000,2022-03-21 20:16:42.000,2022-03-21 20:16:42.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1039,2022-03-21 20:16:42.000,5b698cf0-71e0-83a1-eec2-2c61dda63899,
2022-11-17 11:56:22.000,2022-11-17 12:11:14.000,2022-11-17 12:11:14.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1111,2022-11-17 12:11:14.000,63612d64-f600-5ada-bc80-f860615d18f7,
2021-11-22 23:01:42.000,2021-11-22 23:13:51.000,2021-11-22 23:13:51.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1138,2021-11-22 23:13:51.000,bf0a54f9-1e6d-6cc5-c208-c949442636c6,
2021-01-06 15:03:03.000,2021-01-06 15:15:57.000,2021-01-06 15:15:57.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1200,2021-01-06 15:15:57.000,9258f188-bf82-67f5-67b9-270e301c4a41,
2020-06-13 15:03:08.919,2020-06-13 15:18:23.109,2020-06-13 15:13:11.140,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1472,2020-06-13 15:18:19.087,e8d791e6-7ada-4722-97ff-e4b415528a4c,
2022-08-29 21:36:07.000,2022-08-29 21:48:11.000,2022-08-29 21:48:11.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1076,2022-08-29 21:48:11.000,df6957ba-48bd-adfb-61eb-85a644b43985,
